"total","amount.donated.2013","amount.donated.lifetime","no.donations.lifetime","years.donating","account.num","add_donated.2013","add_avg.donation","add_avg.donation.if.donated.2013","price.level_2012_2013","price.level_2013_2014","no.seats_2012_2013","no.seats_2013_2014","total_2012_2013","total_2013_2014","package_2012_2013","package_2013_2014","location_2012_2013","location_2013_2014","section_2012_2013","adjusted.total.2012_2013","adjusted.total.2013_2014","avg.2.years","var.2.years","avg.3.years","var.3.years","avg.4.years","var.4.years","avg.5.years","var.5.years","avg.6.years","var.6.years","avg.8.years","var.8.years","avg.2.years.if.no.var","avg.3.years.if.no.var","avg.4.years.if.no.var","avg.5.years.if.no.var","avg.6.years.if.no.var","avg.8.years.if.no.var","num.bought.subs","ever.bought.ticket"
0,0,0,0,0,19445,0,0,0,0,0,0,0,0,0,"NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,19447,0,0,0,0,0,0,0,0,0,"NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,19452,0,0,0,0,0,0,0,0,0,"NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,19456,0,0,0,0,0,0,0,0,0,"NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,13,1,0,19457,0,13,0,0,0,0,0,0,0,"NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,30,1,0,19458,0,30,0,0,0,0,0,0,0,"NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,19459,0,0,0,0,0,0,0,0,0,"NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,19461,0,0,0,0,0,0,0,0,0,"NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25,225,3,2,669,1,75,75,2,3,3,4,1.5,2,"trio b","trio b","berkeley saturday","berkeley saturday","balcony front",1.5,2,1.75,0.125,1.16666666666667,1.08333333333333,0.875,1.0625,0.7,0.95,0.583333333333333,0.841666666666667,0.4375,0.674107142857143,0,0,0,0,0,0,2,1
1,200,2747,19,15,670,1,144.578947368421,144.578947368421,0,0,1,1,1,1,"full","full","berkeley saturday","berkeley saturday","orchestra",1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,16,0
3,0,0,0,0,672,0,0,0,4,4,3,3,3,3,"full","full","berkeley sunday","berkeley sunday","balcony rear",3,3,3,0,3,0,3,0,2.8,0.2,2.5,0.7,1.875,1.83928571428571,3,3,3,0,0,0,6,0
0,0,0,0,0,674,0,0,0,0,0,0,2,0,1,"NA","trio a","NA","san francisco","NA",0,1,0.5,0.5,0.333333333333333,0.333333333333333,0.25,0.25,0.2,0.2,0.166666666666667,0.166666666666667,0.125,0.125,0,0,0,0,0,0,1,0
2,200,1544.5,10,9,675,1,154.45,154.45,3,3,2,2,2,2,"full","full","berkeley sunday","berkeley sunday","balcony front",2,2,2,0,2,0,2,0,2,0,2,0,2.25,0.5,2,2,2,2,2,0,10,0
1,196,2303,20,17,678,1,115.15,115.15,2,2,2,2,1,1,"trio a","trio a","berkeley saturday","berkeley saturday","balcony front",1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,18,0
1,0,89,4,9,705,0,22.25,0,2,2,2,2,1,1,"trio b","trio a","berkeley saturday","berkeley saturday","balcony front",1,1,1,0,1,0,1,0,0.8,0.2,0.75,0.175,0.625,0.196428571428571,1,1,1,0,0,0,7,0
1,25,111,4,15,679,1,27.75,27.75,2,1,2,2,1,1,"trio a","trio b","san francisco","san francisco","dress circle",1,1,1,0,1,0,1,0,1,0,1,0,0.875,0.125,1,1,1,1,1,0,14,0
0,150,1446,11,10,706,1,131.454545454545,131.454545454545,1,1,1,1,0.5,0.5,"trio a","trio a","peninsula","peninsula","orchestra",0.5,0.5,0.5,0,0.5,0,0.625,0.0625,0.7,0.075,0.75,0.075,0.8125,0.0669642857142857,0.5,0.5,0,0,0,0,11,1
0,0,0,0,0,683,0,0,0,2,2,1,1,1,1,"full","full","peninsula","peninsula","orchestra",1,1,1,0,0.666666666666667,0.333333333333333,0.5,0.333333333333333,0.4,0.3,0.333333333333333,0.266666666666667,0.25,0.214285714285714,1,0,0,0,0,0,2,0
1,200,3712,28,25,714,1,132.571428571429,132.571428571429,1,1,1,1,1,1,"full","full","berkeley saturday","berkeley saturday","orchestra",1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,18,0
0,1500,4000,3,3,688,1,1333.33333333333,1333.33333333333,0,0,1,0,1,0,"full","NA","peninsula","NA","orchestra",1,0,0.5,0.5,0.5,0.25,0.625,0.229166666666667,0.6,0.175,0.5,0.2,0.375,0.196428571428571,0,0,0,0,0,0,4,0
0.5,0,0,0,0,716,0,0,0,1,1,1,1,0.5,0.5,"trio b","trio b","berkeley sunday","berkeley sunday","orchestra",0.5,0.5,0.5,0,0.5,0,0.375,0.0625,0.3,0.075,0.25,0.075,0.1875,0.0669642857142857,0.5,0.5,0,0,0,0,3,0
0,0,0,0,0,717,0,0,0,4,4,2,2,1,1,"trio a","trio a","san francisco","san francisco","orchestra",1,1,1,0,0.666666666666667,0.333333333333333,0.5,0.333333333333333,0.4,0.3,0.333333333333333,0.266666666666667,0.25,0.214285714285714,1,0,0,0,0,0,2,1
1,50,933,19,17,691,1,49.1052631578947,49.1052631578947,1,2,2,2,1,1,"trio b","trio a","berkeley saturday","berkeley saturday","orchestra",1,1,1,0,1,0,1,0,0.8,0.2,0.833333333333333,0.166666666666667,0.875,0.125,1,1,1,0,0,0,12,0
2,70,4322,24,28,692,1,180.083333333333,180.083333333333,2,2,2,2,1,2,"trio b","full","san francisco","san francisco","dress circle",1,2,1.5,0.5,1.33333333333333,0.333333333333333,1.25,0.25,1.2,0.2,1.16666666666667,0.166666666666667,1.125,0.125,0,0,0,0,0,0,18,0
0,0,0,0,0,719,0,0,0,1,0,2,0,1,0,"trio a","NA","berkeley saturday","NA","orchestra",2,0,0.5,0.5,0.333333333333333,0.333333333333333,0.25,0.25,0.2,0.2,0.166666666666667,0.166666666666667,0.125,0.125,0,0,0,0,0,0,1,1
3,2250,21345,34,28,693,1,627.794117647059,627.794117647059,1,1,2,3,2,3,"full","full","berkeley saturday","berkeley saturday","orchestra",3,3,2.5,0.5,2.33333333333333,0.333333333333333,2.25,0.25,2.2,0.2,2.16666666666667,0.166666666666667,2.125,0.125,0,0,0,0,0,0,17,1
3,1250,21750,22,22,720,1,988.636363636364,988.636363636364,0,0,4,3,4,3,"full","full","berkeley saturday","berkeley saturday","orchestra",4,3,3.5,0.5,3.66666666666667,0.333333333333333,3.75,0.25,3.8,0.2,3.83333333333333,0.166666666666667,3.875,0.125,0,0,0,0,0,0,18,0
1,800,1350,5,5,694,1,270,270,1,1,2,2,1,1,"trio b","trio b","peninsula","peninsula","orchestra",1,1,1,0,1,0,1,0,0.8,0.2,0.666666666666667,0.266666666666667,0.5,0.285714285714286,1,1,1,0,0,0,4,0
0,100,100,1,1,695,1,100,100,0,4,0,1,0,1,"NA","full","NA","peninsula","NA",0,1,0.5,0.5,0.333333333333333,0.333333333333333,0.25,0.25,0.2,0.2,0.166666666666667,0.166666666666667,0.125,0.125,0,0,0,0,0,0,1,0
2,100,408,4,3,696,1,102,102,4,4,2,2,2,2,"full","full","san francisco","san francisco","orchestra",3,2,2,0,2,0,2,0,1.6,0.8,1.33333333333333,1.06666666666667,1,1.14285714285714,2,2,2,0,0,0,4,1
2,25,50,2,1,723,1,25,25,4,3,2,2,2,2,"full","full","berkeley saturday","berkeley saturday","balcony front",2,2,2,0,1.33333333333333,1.33333333333333,1,1.33333333333333,0.8,1.2,0.666666666666667,1.06666666666667,0.5,0.857142857142857,2,0,0,0,0,0,2,0
0,0,0,0,0,697,0,0,0,0,3,0,2,0,1,"NA","trio a","NA","berkeley sunday","NA",0,1,0.5,0.5,0.333333333333333,0.333333333333333,0.25,0.25,0.2,0.2,0.166666666666667,0.166666666666667,0.125,0.125,0,0,0,0,0,0,1,0
2,0,4263.32,17,16,725,0,250.783529411765,0,2,2,2,2,2,2,"full","full","berkeley sunday","berkeley sunday","balcony front",2,2,2,0,2,0,2,0,2,0,2,0,1.5,0.857142857142857,2,2,2,2,2,0,7,0
2,150,4709.66,28,16,699,1,168.202142857143,168.202142857143,0,0,2,2,2,2,"full","full","berkeley sunday","berkeley sunday","orchestra",2,2,2,0,2,0,2,0,2,0,2,0,2,0,2,2,2,2,2,2,17,0
2,400,2783,13,10,701,1,214.076923076923,214.076923076923,1,1,2,2,2,2,"full","full","berkeley sunday","berkeley sunday","orchestra",2,4,2,0,2,0,2,0,1.8,0.2,1.83333333333333,0.166666666666667,1.875,0.125,2,2,2,0,0,0,11,1
2,50,994,23,19,728,1,43.2173913043478,43.2173913043478,3,3,2,2,2,2,"full","full","berkeley sunday","berkeley sunday","balcony front",2,2,2,0,2,0,2,0,2,0,2,0,2,0,2,2,2,2,2,2,18,0
2,300,3808,25,26,729,1,152.32,152.32,0,0,2,2,2,2,"full","full","berkeley sunday","berkeley sunday","orchestra",2,3,2,0,2,0,2,0,2,0,2,0,2,0,2,2,2,2,2,2,18,1
2,0,3298,17,14,704,0,194,0,4,4,2,2,2,2,"full","full","berkeley sunday","berkeley sunday","balcony front",2,2,2,0,1.66666666666667,0.333333333333333,1.75,0.25,1.8,0.2,1.83333333333333,0.166666666666667,1.875,0.125,2,0,0,0,0,0,15,0
1,0,0,0,0,732,0,0,0,2,2,1,1,1,1,"full","full","berkeley saturday","berkeley saturday","balcony front",1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,9,0
2,1800,11950,11,10,733,1,1086.36363636364,1086.36363636364,0,0,2,2,2,2,"full","full","berkeley saturday","berkeley saturday","orchestra",2,2,2,0,2,0,2,0,1.8,0.2,1.66666666666667,0.266666666666667,1.5,0.285714285714286,2,2,2,0,0,0,9,0
1,0,157,3,1,734,0,52.3333333333333,0,0,1,0,1,0,1,"NA","full","NA","san francisco","NA",0,1,0.5,0.5,0.333333333333333,0.333333333333333,0.25,0.25,0.2,0.2,0.166666666666667,0.166666666666667,0.125,0.125,0,0,0,0,0,0,1,1
0.5,40,383,10,9,735,1,38.3,38.3,2,2,1,1,0.5,0.5,"trio b","trio b","peninsula","peninsula","orchestra",0.5,0.5,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,10,0
1,300,5778.32,29,28,738,1,199.252413793103,199.252413793103,1,1,1,1,1,1,"full","full","peninsula","peninsula","orchestra",1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,11,0
0,0,0,0,0,739,0,0,0,1,0,1,1,0.5,0.5,"trio b","trio b","berkeley saturday","berkeley saturday","orchestra",0.5,0.5,0.5,0,0.5,0,0.625,0.0625,0.5,0.125,0.416666666666667,0.141666666666667,0.3125,0.138392857142857,0.5,0.5,0,0,0,0,4,0
1,0,691,12,24,740,0,57.5833333333333,0,3,3,2,2,1,1,"trio a","trio b","berkeley saturday","berkeley saturday","balcony front",1,1,1,0,1.33333333333333,0.333333333333333,1.5,0.333333333333333,1.6,0.3,1.66666666666667,0.266666666666667,1.75,0.214285714285714,1,0,0,0,0,0,18,0
1,0,108,1,10,745,0,108,0,1,1,2,2,1,1,"trio b","trio b","berkeley saturday","berkeley saturday","orchestra",1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,18,0
1,0,140,4,11,746,0,35,0,1,1,2,2,1,1,"trio a","trio a","berkeley saturday","berkeley saturday","orchestra",1,1,1,0,1,0,1,0,1,0,1,0,1.0625,0.03125,1,1,1,1,1,0,11,0
1,70,370,4,9,747,1,92.5,92.5,0,0,1,1,1,1,"full","full","berkeley saturday","berkeley saturday","orchestra",1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,10,0
1,25,1044,18,29,774,1,58,58,4,4,1,1,1,1,"full","full","berkeley sunday","berkeley sunday","balcony rear",1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,17,0
0,200,3370,21,18,775,1,160.47619047619,160.47619047619,2,2,2,2,2,2,"full","full","berkeley saturday","berkeley saturday","balcony front",2,2,2,0,2,0,2,0,2,0,2,0,2,0,2,2,2,2,2,2,18,0
0.5,0,0,0,0,749,0,0,0,4,4,1,1,0.5,0.5,"trio a","trio a","san francisco","san francisco","orchestra",0.5,0.5,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,12,0
1,150,1324,14,15,777,1,94.5714285714286,94.5714285714286,0,2,0,1,0,1,"NA","full","NA","berkeley saturday","NA",0,1,0.5,0.5,0.333333333333333,0.333333333333333,0.25,0.25,0.2,0.2,0.166666666666667,0.166666666666667,0.125,0.125,0,0,0,0,0,0,1,0
0.5,0,1250,4,8,751,0,312.5,0,0,0,1,1,0.5,0.5,"trio a","trio a","san francisco","san francisco","orchestra",0.5,0.5,0.5,0,0.333333333333333,0.0833333333333333,0.25,0.0833333333333333,0.2,0.075,0.166666666666667,0.0666666666666667,0.375,0.196428571428571,0.5,0,0,0,0,0,11,1
2,0,0,0,0,778,0,0,0,0,1,0,2,0,2,"NA","full","NA","berkeley sunday","NA",4,2,1,2,0.666666666666667,1.33333333333333,0.5,1,0.4,0.8,0.333333333333333,0.666666666666667,0.25,0.5,0,0,0,0,0,0,1,1
1,0,75,2,8,779,0,37.5,0,1,1,1,1,1,1,"full","full","berkeley sunday","berkeley sunday","orchestra",1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,13,0
1,75,2393,12,16,753,1,199.416666666667,199.416666666667,2,0,2,2,1,1,"trio b","trio a","berkeley sunday","berkeley sunday","balcony front",1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,14,0
1,800,2600,15,8,754,1,173.333333333333,173.333333333333,0,0,1,1,1,1,"full","full","peninsula","peninsula","orchestra",1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,9,0
1,0,0,0,0,782,0,0,0,2,2,2,2,1,1,"trio a","trio b","berkeley saturday","berkeley saturday","balcony front",1,1,1,0,0.666666666666667,0.333333333333333,0.5,0.333333333333333,0.4,0.3,0.333333333333333,0.266666666666667,0.25,0.214285714285714,1,0,0,0,0,0,2,1
0,0,0,0,0,783,0,0,0,3,3,2,2,1,1,"trio a","trio a","berkeley saturday","berkeley saturday","orchestra",1,1,1,0,1,0,1.25,0.25,1.4,0.3,1.5,0.3,1.625,0.267857142857143,1,1,0,0,0,0,18,0
1,150,1905,16,12,784,1,119.0625,119.0625,0,0,2,2,1,1,"trio b","trio a","peninsula","peninsula","orchestra",1,1,1,0,1,0,1,0,1,0,0.916666666666667,0.0416666666666667,0.8125,0.0669642857142857,1,1,1,1,0,0,8,0
0,150,554.68,4,3,785,1,138.67,138.67,1,1,2,2,1,1,"trio a","trio a","san francisco","san francisco","orchestra",1,1,1,0,1,0,0.75,0.25,0.6,0.3,0.5,0.3,0.375,0.267857142857143,1,1,0,0,0,0,3,0
0,100,2048,19,15,786,1,107.789473684211,107.789473684211,0,0,2,2,1,1,"trio b","trio a","berkeley sunday","berkeley saturday","orchestra",1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,17,0
1,160,6914,20,24,760,1,345.7,345.7,3,3,1,1,1,1,"full","full","peninsula","peninsula","orchestra",1,1,1,0,0.833333333333333,0.0833333333333333,0.75,0.0833333333333333,0.7,0.075,0.666666666666667,0.0666666666666667,0.625,0.0535714285714286,1,0,0,0,0,0,12,0
1,100,225,2,1,787,1,112.5,112.5,0,0,1,1,1,1,"full","full","peninsula","peninsula","orchestra",1,1,1,0,0.833333333333333,0.0833333333333333,0.75,0.0833333333333333,0.7,0.075,0.583333333333333,0.141666666666667,0.4375,0.174107142857143,1,0,0,0,0,0,5,0
2,0,913.7,16,18,789,0,57.10625,0,3,3,2,2,2,2,"full","full","berkeley saturday","berkeley saturday","balcony front",2,2,2,0,2,0,2,0,2,0,2,0,2,0,2,2,2,2,2,2,18,0
2,0,0,0,0,763,0,0,0,3,3,2,2,2,2,"full","full","berkeley saturday","berkeley saturday","balcony front",2,2,2,0,2,0,2,0,2,0,2,0,2,0,2,2,2,2,2,2,9,0
1,10500,139189.4,62,28,765,1,2244.99032258065,2244.99032258065,0,0,2,1,2,1,"full","full","san francisco","san francisco","orchestra",2,1,1.5,0.5,1.66666666666667,0.333333333333333,1.75,0.25,1.8,0.2,1.83333333333333,0.166666666666667,1.875,0.125,0,0,0,0,0,0,18,0
2,5500,26450,18,10,792,1,1469.44444444444,1469.44444444444,1,1,2,2,2,2,"full","full","san francisco","san francisco","boxes house right",2,2,2,0,2,0,2,0,2.2,0.2,2.5,0.7,2.375,0.553571428571429,2,2,2,0,0,0,12,0
2,4000,50369,28,16,766,1,1798.89285714286,1798.89285714286,0,0,2,2,2,2,"full","full","san francisco","san francisco","orchestra",2,2,2,0,2,0,2,0,2,0,2,0,2,0,2,2,2,2,2,2,17,0
1,0,585,6,13,793,0,97.5,0,0,0,0,2,0,1,"NA","trio a","NA","berkeley sunday","NA",0,1,0.5,0.5,0.333333333333333,0.333333333333333,0.25,0.25,0.2,0.2,0.166666666666667,0.166666666666667,0.125,0.125,0,0,0,0,0,0,7,0
0,0,0,0,0,796,0,0,0,0,4,0,2,0,1,"NA","trio a","NA","peninsula","NA",0,1,0.5,0.5,0.333333333333333,0.333333333333333,0.25,0.25,0.2,0.2,0.166666666666667,0.166666666666667,0.125,0.125,0,0,0,0,0,0,1,0
2,2000,34277,33,19,797,1,1038.69696969697,1038.69696969697,1,1,2,2,2,2,"full","full","san francisco","san francisco","orchestra",2,2,2,0,2,0,2,0,2,0,2,0,2,0,2,2,2,2,2,2,18,0
2,0,150,1,4,801,0,150,0,4,4,2,2,2,2,"full","full","san francisco","san francisco","dress circle",2,2,2,0,2,0,2,0,2,0,2,0,2,0,2,2,2,2,2,2,18,0
1,22,22,1,1,802,1,22,22,0,0,2,2,1,1,"trio b","trio b","san francisco","san francisco","orchestra",1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,18,0
4,100,1786,13,11,829,1,137.384615384615,137.384615384615,0,0,4,4,4,4,"full","full","peninsula","peninsula","orchestra",4,4,4,0,4,0,4,0,4,0,4,0,4,0,4,4,4,4,4,4,12,0
2,100,352,5,5,831,1,70.4,70.4,0,0,2,2,2,2,"full","full","berkeley saturday","berkeley saturday","orchestra",2,2,2,0,2,0,2,0,2,0,2,0,2,0,2,2,2,2,2,2,12,0
1,50,1177,28,20,832,1,42.0357142857143,42.0357142857143,4,4,1,1,1,1,"full","full","berkeley sunday","berkeley sunday","balcony rear",1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,18,0
1,0,1395,14,19,833,0,99.6428571428571,0,0,4,0,1,0,0.5,"NA","trio b","NA","berkeley saturday","NA",0,0.5,0.25,0.125,0.166666666666667,0.0833333333333333,0.125,0.0625,0.1,0.05,0.0833333333333333,0.0416666666666667,0.125,0.0535714285714286,0,0,0,0,0,0,9,0
2,150,4516,25,26,835,1,180.64,180.64,0,0,2,2,2,2,"full","full","berkeley sunday","berkeley sunday","orchestra",2,2,2,0,2,0,2,0,2,0,2,0,2,0,2,2,2,2,2,2,18,0
1,0,326.66,4,8,809,0,81.665,0,0,0,1,1,1,1,"full","full","berkeley sunday","berkeley sunday","orchestra",1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,11,0
1,50,333,4,3,836,1,83.25,83.25,1,1,1,1,1,1,"full","full","san francisco","san francisco","orchestra",1,1,1,0,0.833333333333333,0.0833333333333333,0.625,0.229166666666667,0.5,0.25,0.416666666666667,0.241666666666667,0.3125,0.209821428571429,1,0,0,0,0,0,3,1
0,0,0,0,0,837,0,0,0,0,3,0,2,0,1,"NA","trio b","NA","san francisco","NA",0,1,0.5,0.5,0.333333333333333,0.333333333333333,0.25,0.25,0.2,0.2,0.166666666666667,0.166666666666667,0.125,0.125,0,0,0,0,0,0,1,0
1,0,182,3,8,838,0,60.6666666666667,0,0,0,1,1,1,1,"full","full","berkeley sunday","berkeley sunday","orchestra",1,1,1,0,1,0,0.75,0.25,0.8,0.2,0.666666666666667,0.266666666666667,0.5,0.285714285714286,1,1,0,0,0,0,5,0
2,75,125,3,2,812,1,41.6666666666667,41.6666666666667,3,3,2,2,1,2,"trio b","full","san francisco","san francisco","dress circle",1,2,1.5,0.5,1,1,0.75,0.916666666666667,0.6,0.8,0.5,0.7,0.375,0.553571428571429,0,0,0,0,0,0,2,1
0.5,50,325,10,18,813,1,32.5,32.5,4,4,1,1,0.5,0.5,"trio a","trio a","san francisco","san francisco","orchestra",0.5,0.5,0.5,0,0.5,0,0.5,0,0.5,0,0.416666666666667,0.0416666666666667,0.3125,0.0669642857142857,0.5,0.5,0.5,0.5,0,0,5,0
1,1350,4236,10,11,841,1,423.6,423.6,2,2,2,2,2,2,"full","full","san francisco","san francisco","dress circle",2,2,2,0,1.66666666666667,0.333333333333333,1.5,0.333333333333333,1.4,0.3,1.33333333333333,0.266666666666667,1.25,0.214285714285714,2,0,0,0,0,0,11,0
2,50,397,8,12,816,1,49.625,49.625,2,2,2,2,2,2,"full","full","san francisco","peninsula","dress circle",2,2,2,0,2,0,2,0,2,0,1.66666666666667,0.666666666666667,1.25,1.07142857142857,2,2,2,2,0,0,7,0
1,0,0,0,0,843,0,0,0,3,3,2,2,1,1,"trio a","trio a","berkeley saturday","berkeley saturday","orchestra",1,1,1,0,1,0,0.75,0.25,0.6,0.3,0.5,0.3,0.375,0.267857142857143,1,1,0,0,0,0,3,0
1,0,50,1,0,817,0,50,0,0,0,0,2,0,1,"NA","trio a","NA","san francisco","NA",0,1,0.5,0.5,0.333333333333333,0.333333333333333,0.25,0.25,0.2,0.2,0.166666666666667,0.166666666666667,0.125,0.125,0,0,0,0,0,0,1,0
2,45,497,13,19,845,1,38.2307692307692,38.2307692307692,4,4,2,2,2,2,"full","full","berkeley sunday","berkeley sunday","balcony rear",2,2,2,0,2,0,2,0,2,0,2,0,2,0,2,2,2,2,2,2,18,0
1,0,17,1,0,847,0,17,0,0,0,1,1,1,1,"full","full","berkeley saturday","berkeley saturday","orchestra",1,1,1,0,1,0,1,0,1,0,1,0,0.75,0.214285714285714,1,1,1,1,1,0,6,0
1,1600,5400,11,5,821,1,490.909090909091,490.909090909091,0,0,1,1,1,1,"full","full","peninsula","peninsula","orchestra",1,1,1,0,1,0,1,0,1,0,1,0,0.8125,0.138392857142857,1,1,1,1,1,0,7,0
1,0,0,0,0,848,0,0,0,4,4,1,1,1,1,"full","full","berkeley saturday","berkeley saturday","balcony rear",1,1,1,0,1,0,1,0,0.8,0.2,0.666666666666667,0.266666666666667,0.5,0.285714285714286,1,1,1,0,0,0,4,0
1,0,429.16,2,0,849,0,214.58,0,1,1,2,2,2,2,"full","full","peninsula","peninsula","orchestra",2,2,2,0,1.33333333333333,1.33333333333333,1,1.33333333333333,0.8,1.2,0.666666666666667,1.06666666666667,0.5,0.857142857142857,2,0,0,0,0,0,2,0
0.5,100,200,2,1,823,1,100,100,2,2,1,1,0.5,0.5,"trio b","trio b","peninsula","peninsula","orchestra",0.5,0.5,0.5,0,0.333333333333333,0.0833333333333333,0.25,0.0833333333333333,0.2,0.075,0.166666666666667,0.0666666666666667,0.125,0.0535714285714286,0.5,0,0,0,0,0,2,0
2,0,1698,18,19,824,0,94.3333333333333,0,3,3,2,2,2,2,"full","full","peninsula","peninsula","orchestra",2,2,2,0,2,0,2,0,2,0,2,0,2,0,2,2,2,2,2,2,18,0
0,0,0,0,0,851,0,0,0,0,0,0,0,0,0,"NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,250,7,10,826,0,35.7142857142857,0,1,2,1,1,1,1,"full","full","san francisco","san francisco","orchestra",1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,10,0
2,250,1268,13,19,853,1,97.5384615384615,97.5384615384615,2,3,2,2,2,2,"full","full","berkeley sunday","berkeley sunday","balcony front",2,2,2,0,2,0,2,0,2,0,2,0,2,0,2,2,2,2,2,2,14,0
2,75,125,2,2,854,1,62.5,62.5,4,4,2,2,2,2,"full","full","san francisco","san francisco","orchestra",2,2,2,0,2,0,1.5,1,1.2,1.2,1,1.2,0.75,1.07142857142857,2,2,0,0,0,0,3,0
2,0,2559,18,18,828,0,142.166666666667,0,1,1,2,2,2,2,"full","full","peninsula","peninsula","orchestra",2,2,2,0,2,0,2,0,2,0,2,0,2,0,2,2,2,2,2,2,18,0
1,0,110,4,7,857,0,27.5,0,3,3,2,2,1,1,"trio a","trio a","peninsula","peninsula","orchestra",1,1,1,0,1,0,1,0,1,0,1,0,0.875,0.125,1,1,1,1,1,0,7,0
2,0,500,3,18,858,0,166.666666666667,0,0,0,2,2,2,2,"full","full","san francisco","san francisco","orchestra",2,2,2,0,2,0,2,0,2,0,2,0,2,0,2,2,2,2,2,2,18,0
1,0,108,2,9,859,0,54,0,0,0,1,1,1,1,"full","full","san francisco","san francisco","orchestra",1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,18,0
1,150,4505,28,26,860,1,160.892857142857,160.892857142857,2,2,1,1,1,1,"full","full","san francisco","san francisco","orchestra",1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,17,0
0.5,0,205,3,11,861,0,68.3333333333333,0,1,1,1,1,0.5,0.5,"trio b","trio a","berkeley sunday","berkeley sunday","orchestra",0.5,0.5,0.5,0,0.5,0,0.5,0,0.5,0,0.416666666666667,0.0416666666666667,0.375,0.0535714285714286,0.5,0.5,0.5,0.5,0,0,8,0
1,0,150,1,2,863,0,150,0,1,1,2,2,1,1,"trio b","trio a","berkeley sunday","berkeley sunday","orchestra",1,1,1,0,0.666666666666667,0.333333333333333,0.5,0.333333333333333,0.4,0.3,0.333333333333333,0.266666666666667,0.25,0.214285714285714,1,0,0,0,0,0,3,1
1,0,272,7,20,891,0,38.8571428571429,0,1,0,2,2,1,1,"trio b","trio a","berkeley saturday","berkeley sunday","orchestra",1,1,1,0,1,0,1,0,1,0,1,0,0.75,0.214285714285714,1,1,1,1,1,0,8,0
1,0,1121,12,19,865,0,93.4166666666667,0,1,0,1,1,1,1,"full","full upgrade","peninsula","peninsula","orchestra",1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,18,0
0,0,336,5,18,893,0,67.2,0,1,1,3,3,3,1.5,"full","trio b","berkeley sunday","berkeley sunday","orchestra",3,1.5,2.25,1.125,2.5,0.75,2.875,1.0625,3.1,1.05,3.25,0.975,3.4375,0.816964285714286,0,0,0,0,0,0,17,0
0,0,380,1,1,894,0,380,0,0,0,2,2,1,1,"trio a","trio a","peninsula","peninsula","orchestra",1,1,1,0,1,0,1,0,0.8,0.2,0.666666666666667,0.266666666666667,0.5,0.285714285714286,1,1,1,0,0,0,4,0
