"account.id","season","package","no.seats","location","section","price.level","total","multiple.subs"
"001i000000LhyTu","2002-2003","Quartet",1,"Berkeley Sunday","",NA,0.5,"no"
"001i000000NuNoB","1995-1996","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000NuOiL","1998-1999","Full",1,"San Francisco","Orchestra","2",1,"no"
"001i000000NuOuA","2000-2001","Full",2,"Orange County","Orchestra","2",2,"no"
"001i000000NuNYi","2002-2003","Full",1,"Peninsula","",NA,1,"no"
"001i000000LhyRe","2011-2012","Full",2,"Berkeley Saturday","Orchestra","0",2,"no"
"001i000000NuNXv","1999-2000","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000NuOvV","1997-1998","Full",2,"Contra Costa","Orchestra","2",2,"no"
"001i000000LhySo","2006-2007","Full",4,"Berkeley Saturday","Premium Orchestra","1",4,"no"
"001i000000NuNp1","1995-1996","Full",2,"Contra Costa","Orchestra","2",2,"no"
"001i000000LhyYE","2000-2001","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000LhyQd","2007-2008","Full",2,"Peninsula","Premium Orchestra","1",2,"no"
"001i000000LhyPR","2013-2014","Full",2,"Berkeley Saturday",NA,"0",2,"no"
"001i000000LhyPa","1999-2000","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000LhyQG","1997-1998","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000NuOmF","1996-1997","Full",2,"Contra Costa","Orchestra","2",2,"no"
"001i000000LhyQS","2000-2001","Quartet CC",2,"Contra Costa","Orchestra","2",1,"no"
"001i000000LhySv","1993-1994","Full",2,"San Francisco","Dress Circle","3",2,"no"
"001i000000NuRWV","2008-2009","Full",2,"Berkeley Saturday","Premium Orchestra","1",2,"no"
"001i000000LhyWT","1994-1995","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000LhyVz","2006-2007","Quartet",2,"Berkeley Saturday","Balcony Front","3",1,"no"
"001i000000NuOKq","1994-1995","Full",1,"San Francisco","Orchestra","2",1,"no"
"001i000000NuOcN","2009-2010","Full",3,"Peninsula","Orchestra","2",3,"no"
"001i000000NuOgw","1995-1996","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000NuOMw","1999-2000","Full",2,"Contra Costa","Balcony","4",2,"no"
"001i000000Lhyaf","1993-1994","Full",1,"Peninsula","Orchestra","2",1,"no"
"001i000000LhyT1","2010-2011","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000LhyZ7","2007-2008","Full",1,"Berkeley Sunday","Orchestra","2",1,"no"
"001i000000NuP2Q","2000-2001","Quartet CC",2,"Contra Costa","Orchestra","2",1,"no"
"001i000000LhyYu","2011-2012","Full",1,"San Francisco","Orchestra","1",1,"no"
"001i000000NuO2i","1995-1996","Quartet",2,"Berkeley Saturday","Balcony Rear","4",1,"no"
"001i000000NuNzp","1997-1998","Full",1,"Berkeley Saturday","Balcony Front","3",1,"no"
"001i000000LhyQc","1993-1994","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000LhyPu","1997-1998","Full",2,"Contra Costa","Orchestra","2",2,"no"
"001i000000LhyRw","1996-1997","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000LhyVN","2012-2013","Full",2,"Berkeley Sunday","Orchestra","0",2,"no"
"001i000000NuOwo","2001-2002","Full",2,"Berkeley Saturday","Balcony Rear","4",2,"no"
"001i000000NuPSb","2001-2002","Quartet CC",2,"Contra Costa","Balcony","4",1,"no"
"001i000000NuOEL","1995-1996","Full",2,"Contra Costa","Orchestra","2",2,"no"
"001i000000LhyYw","2010-2011","Quartet A",1,"Berkeley Saturday","Balcony Front","2",0.5,"no"
"001i000000NuP9H","2001-2002","Full",2,"Orange County","Orchestra","2",2,"no"
"001i000000NuOmf","1998-1999","Full",1,"Berkeley Saturday","Balcony Front","3",1,"no"
"001i000000NuOKi","1995-1996","Full",1,"Santa Rosa","Balcony","4",1,"no"
"001i000000LhyXg","1994-1995","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuOaB","1994-1995","Full",2,"San Francisco","Balcony","4",2,"no"
"001i000000LhyW7","2012-2013","Full",4,"Berkeley Saturday","Orchestra","1",4,"no"
"001i000000LhyV5","2004-2005","Full",1,"San Francisco","",NA,1,"no"
"001i000000NuNmL","1994-1995","Full",1,"Santa Rosa","Orchestra","2",1,"no"
"001i000000LhyQ3","2006-2007","Full",4,"San Francisco","Premium Orchestra","1",4,"no"
"001i000000NuOtF","1997-1998","Quartet",2,"San Francisco","Dress Circle","3",1,"no"
"001i000000NuOHP","1994-1995","Full",2,"Contra Costa","Orchestra","2",2,"no"
"001i000000LhyPS","1998-1999","Full",2,"Berkeley Saturday","Balcony Front","3",2,"no"
"001i000000NuNrv","1997-1998","Full",4,"Santa Rosa","Orchestra","2",4,"no"
"001i000000NuP7R","2001-2002","Quartet CC",2,"Contra Costa","Orchestra","2",1,"no"
"001i000000NuNmG","1993-1994","Full",2,"Contra Costa","Orchestra","2",2,"no"
"001i000000NuO01","1997-1998","Full",2,"Berkeley Sunday","Balcony Front","3",2,"no"
"001i000000NuQg7","2009-2010","Quartet",2,"Berkeley Saturday","Balcony Front","3",1,"no"
"001i000000LhyR8","2013-2014","Full",2,"Peninsula",NA,"1",2,"no"
"001i000000LhydP","2009-2010","Trio",2,"Peninsula","Balcony Front","3",1,"no"
"001i000000LhyQa","1997-1998","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000LhyPg","2002-2003","Quartet CC",1,"Contra Costa","",NA,0.5,"no"
"001i000000NuO7A","1993-1994","Quartet",2,"Peninsula","Orchestra","2",1,"no"
"001i000000NuNhB","1997-1998","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000NuO7V","1998-1999","Full",2,"San Francisco","Balcony","4",2,"no"
"001i000000NuNY0","1999-2000","Full",1,"Peninsula","Orchestra","2",1,"no"
"001i000000NuQnf","2010-2011","Full",2,"Berkeley Saturday","Balcony Front","2",2,"no"
"001i000000Lhycs","2010-2011","Full",1,"Berkeley Saturday","Orchestra","0",1,"no"
"001i000000LhydY","2007-2008","Full",1,"Berkeley Sunday","Premium Orchestra","1",1,"no"
"001i000000NuNfV","1994-1995","Full",2,"Berkeley Saturday","Balcony Front","3",2,"no"
"001i000000LhyU3","1999-2000","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000NuOxO","1997-1998","Full",2,"Orange County","Orchestra","2",2,"no"
"001i000000NuPfp","2007-2008","Full",2,"Peninsula","Premium Orchestra","1",2,"no"
"001i000000LhyWx","2002-2003","Full",1,"San Francisco","",NA,1,"no"
"001i000000NuNxT","2006-2007","Full",2,"Berkeley Saturday","Premium Orchestra","1",2,"no"
"001i000000NuNhB","1995-1996","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000NuOlR","1996-1997","Full",2,"Berkeley Saturday","Balcony Front","3",2,"no"
"001i000000LhyRY","2011-2012","Full",2,"San Francisco","Orchestra","1",2,"no"
"001i000000NuP8Z","2006-2007","Quartet",1,"San Francisco","Box","1",0.5,"no"
"001i000000NuPA2","2001-2002","Quartet CC",2,"Contra Costa","Balcony","4",1,"no"
"001i000000NuNeH","1994-1995","Full",1,"San Francisco","Dress Circle","3",1,"no"
"001i000000LhyUz","2009-2010","Full",1,"San Francisco","Premium Orchestra","1",1,"no"
"001i000000NuQ6Z","2006-2007","Quartet CC",2,"Contra Costa","Gallery","4",1,"no"
"001i000000NuNwi","1994-1995","Full",2,"Santa Rosa","Orchestra","2",2,"no"
"001i000000NuOSA","1994-1995","Full",2,"Contra Costa","Balcony","4",2,"no"
"001i000000NuONg","2000-2001","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000NuPPi","2009-2010","Quartet",3,"San Francisco","Box","1",1.5,"no"
"001i000000NuNrx","1993-1994","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000NuONM","1997-1998","Full",2,"San Francisco","Balcony","4",2,"no"
"001i000000NuNfG","1997-1998","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000LhyPm","1997-1998","Full",2,"Contra Costa","Orchestra","2",2,"no"
"001i000000LhyWb","2009-2010","Trio",2,"Berkeley Saturday","Balcony Front","3",1,"no"
"001i000000NuNns","1999-2000","Full",2,"Contra Costa","Orchestra","2",2,"no"
"001i000000NuOjp","2003-2004","Full",1,"Peninsula","",NA,1,"no"
"001i000000LhyXR","2004-2005","Quartet",1,"San Francisco","",NA,0.5,"no"
"001i000000LhyVz","1995-1996","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuOlE","1999-2000","Quartet",1,"Peninsula","Orchestra","2",0.5,"no"
"001i000000NuOUo","1997-1998","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000LhyXZ","2009-2010","Full",1,"Peninsula","Premium Orchestra","1",1,"no"
"001i000000NuNpL","2003-2004","Trio",1,"Berkeley Saturday","",NA,0.5,"no"
"001i000000LhyQ1","1999-2000","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000NuOAa","2003-2004","Full",1,"Peninsula","",NA,1,"no"
"001i000000LhyQx","1998-1999","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000NuOuj","2001-2002","Quartet CC",1,"Contra Costa","Balcony","4",0.5,"no"
"001i000000LhyRx","2014-2015","Full",4,"Berkeley Saturday",NA,"1",4,"yes"
"001i000000NuNod","1994-1995","Full",1,"Contra Costa","Balcony","4",1,"no"
"001i000000LhyTb","2007-2008","Quartet",2,"Berkeley Saturday","Premium Orchestra","1",1,"no"
"001i000000NuQhc","2009-2010","Trio",1,"Peninsula","Orchestra","2",0.5,"no"
"001i000000LhyV2","2013-2014","Full",2,"Berkeley Sunday",NA,"1",2,"no"
"001i000000NuPQg","2001-2002","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000LhyWW","2013-2014","Full",2,"San Francisco",NA,"1",2,"no"
"001i000000NuPna","2004-2005","Trio",1,"Peninsula","",NA,0.5,"no"
"001i000000NuOdL","1995-1996","Full",2,"Contra Costa","Balcony","4",2,"no"
"001i000000NuOkA","1997-1998","Quartet",2,"San Francisco","Dress Circle","3",1,"no"
"001i000000NuQBZ","2007-2008","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000NuOfa","2000-2001","Full",1,"Berkeley Saturday","Orchestra","2",1,"no"
"001i000000Lhycc","2011-2012","Full",2,"Berkeley Saturday","Orchestra","0",2,"no"
"001i000000LhyTR","1999-2000","Quartet",2,"Berkeley Saturday","Balcony Front","3",1,"no"
"001i000000LhydW","2011-2012","Full",2,"Berkeley Sunday","Orchestra","0",2,"no"
"001i000000LhyXN","2008-2009","Full",2,"Berkeley Sunday","Balcony Front","3",2,"no"
"001i000000NuOep","1996-1997","Quartet",2,"Berkeley Sunday","Balcony Front","3",1,"no"
"001i000000LhyWh","2004-2005","Full",1,"Berkeley Sunday","",NA,1,"no"
"001i000000NuNz7","2005-2006","Full",2,"Berkeley Saturday","Orchestra Front","1",2,"no"
"001i000000NuNXp","1997-1998","Full",2,"San Francisco","Dress Circle","3",2,"no"
"001i000000LhyaG","2000-2001","Full",2,"Peninsula","Balcony","4",2,"no"
"001i000000NuNgs","2007-2008","Trio",2,"San Francisco","Premium Orchestra","1",1,"no"
"001i000000Lhyax","1999-2000","Full",2,"Berkeley Sunday","Balcony Front","3",2,"no"
"001i000000NuNt6","2004-2005","Trio",1,"San Francisco","",NA,0.5,"no"
"001i000000NuO4s","1994-1995","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000NuOo1","1996-1997","Full",1,"San Francisco","Dress Circle","3",1,"no"
"001i000000LhyPJ","2007-2008","Quartet CC",2,"Contra Costa","Premium Orchestra","1",1,"no"
"001i000000LhyXh","1998-1999","Full",2,"Peninsula","Balcony","4",2,"no"
"001i000000Lhycd","2011-2012","Full",1,"Berkeley Sunday","Balcony Rear","4",1,"no"
"001i000000NuOX2","2008-2009","Full",2,"Berkeley Saturday","Premium Orchestra","1",2,"no"
"001i000000LhySu","1994-1995","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuOdL","1997-1998","Full",2,"Contra Costa","Balcony","4",2,"no"
"001i000000NuOC4","1995-1996","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuO1Q","2001-2002","Full",2,"Berkeley Sunday","Balcony Front","3",2,"no"
"001i000000NuOA7","1994-1995","Full",4,"Peninsula","Orchestra","2",4,"no"
"001i000000NuNur","1994-1995","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000NuR6z","1996-1997","Full",1,"Peninsula","Orchestra","2",1,"no"
"001i000000NuOHG","1994-1995","Full",2,"Santa Rosa","Orchestra","2",2,"no"
"001i000000NuP1j","1998-1999","Quartet",1,"San Francisco","Dress Circle","3",0.5,"no"
"001i000000NuPHv","2000-2001","Quartet CC",1,"Contra Costa","Orchestra","2",0.5,"no"
"001i000000NuO4g","2000-2001","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000LhyZm","2007-2008","Quartet",2,"Peninsula","Premium Orchestra","1",1,"no"
"001i000000LhyX8","2011-2012","Trio",1,"Berkeley Saturday","Orchestra","1",0.5,"no"
"001i000000NuNce","1999-2000","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000LhyQf","1993-1994","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000LhyX6","2001-2002","Full",1,"San Francisco","Balcony","4",1,"no"
"001i000000LhySu","1993-1994","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000LhyT3","2009-2010","Full",2,"Peninsula","Premium Orchestra","1",2,"no"
"001i000000LhyQG","2004-2005","Full",1,"San Francisco","",NA,1,"no"
"001i000000NuO75","1997-1998","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000LhyVV","1998-1999","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000NuOYo","2000-2001","Quartet",2,"Berkeley Sunday","Orchestra","2",1,"no"
"001i000000NuOfO","1998-1999","Quartet",1,"San Francisco","Balcony","4",0.5,"no"
"001i000000LhyWt","2002-2003","Full",1,"Berkeley Saturday","",NA,1,"no"
"001i000000NuQFc","1997-1998","Full",2,"Peninsula","Balcony","4",2,"no"
"001i000000NuOBg","2009-2010","Quartet",2,"Peninsula","Balcony Front","3",1,"no"
"001i000000LhyS8","2004-2005","Full",1,"Berkeley Sunday","",NA,1,"no"
"001i000000NuOXT","2001-2002","Trio",2,"Peninsula","Orchestra","2",1,"no"
"001i000000NuP9a","2010-2011","Full",1,"Peninsula","Orchestra","1",1,"no"
"001i000000NuOWu","2000-2001","Full",2,"Berkeley Saturday","Balcony Front","3",2,"no"
"001i000000LhyVA","2000-2001","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000NuNoF","2010-2011","Full",2,"San Francisco","Dress Circle","2",2,"no"
"001i000000LhyTq","2013-2014","Full",2,"Berkeley Saturday",NA,"2",2,"no"
"001i000000NuNnn","1995-1996","Full",1,"Berkeley Sunday","Balcony Front","3",1,"no"
"001i000000NuP49","1998-1999","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuNy3","2001-2002","Quartet",2,"Berkeley Sunday","Balcony Front","3",1,"no"
"001i000000LhyWX","2014-2015","Trio B",2,"Berkeley Saturday",NA,"1",1,"no"
"001i000000Lhyb1","2006-2007","Full",1,"Berkeley Saturday","Balcony Front","3",1,"no"
"001i000000LhyPU","2006-2007","Full",2,"Berkeley Saturday","Premium Orchestra","1",2,"no"
"001i000000LhyRw","2011-2012","Full",2,"Peninsula","Orchestra","1",2,"no"
"001i000000LhySr","2007-2008","Full",2,"Peninsula","Premium Orchestra","1",2,"no"
"001i000000NuNYv","1995-1996","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000LhyV8","2011-2012","Quartet",2,"Berkeley Saturday","Orchestra","0",1,"no"
"001i000000NuOaO","2005-2006","Full",2,"San Francisco","Orchestra Front","1",2,"no"
"001i000000NuOKH","1993-1994","Full",2,"Peninsula","Balcony","4",2,"no"
"001i000000NuNWf","1999-2000","Full",2,"Berkeley Sunday","Balcony Rear","4",2,"no"
"001i000000LhyUT","2006-2007","Full",2,"Berkeley Saturday","Premium Orchestra","1",2,"no"
"001i000000LhyVs","2003-2004","Full",1,"San Francisco","",NA,1,"no"
"001i000000NuOYc","1998-1999","Full",1,"Berkeley Sunday","Balcony Rear","4",1,"no"
"001i000000NuQ9W","2012-2013","Trio A",1,"Berkeley Saturday","Balcony Front","2",0.5,"no"
"001i000000NuNbU","1999-2000","Full",1,"San Francisco","Orchestra","2",1,"no"
"001i000000NuNcp","1999-2000","Full",1,"Peninsula","Orchestra","2",1,"no"
"001i000000NuOSI","2003-2004","Quartet CC",1,"Contra Costa","",NA,0.5,"no"
"001i000000NuNeU","1997-1998","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuODo","2003-2004","Full",1,"Berkeley Sunday","",NA,1,"no"
"001i000000NuPwt","2013-2014","Trio A",2,"Berkeley Saturday",NA,"1",1,"no"
"001i000000NuPHT","2000-2001","Quartet",2,"San Francisco","Balcony","4",1,"no"
"001i000000LhyTC","2008-2009","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000LhyTk","1996-1997","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000Lhyd5","2013-2014","Full",1,"San Francisco",NA,"2",1,"no"
"001i000000NuQFL","2008-2009","Trio",2,"Peninsula","Balcony Front","3",1,"no"
"001i000000LhyQR","2006-2007","Full",2,"Berkeley Sunday","Premium Orchestra","1",2,"no"
"001i000000NuRMi","2004-2005","Full",1,"San Francisco","",NA,1,"no"
"001i000000LhyUI","2008-2009","Quartet",2,"Berkeley Saturday","Balcony Front","3",1,"no"
"001i000000LhyRE","2014-2015","Full",2,"Berkeley Saturday",NA,"3",2,"no"
"001i000000LhyW0","2013-2014","Full",1,"Berkeley Saturday",NA,"1",1,"no"
"001i000000NuNrV","2003-2004","Full",1,"San Francisco","",NA,1,"no"
"001i000000LhyQM","2014-2015","Trio A",2,"Peninsula",NA,"1",1,"no"
"001i000000NuOJ9","1994-1995","Full",2,"Peninsula","Balcony","4",2,"no"
"001i000000NuOXz","1995-1996","Quartet",2,"San Francisco","Orchestra","2",1,"no"
"001i000000NuOvv","2012-2013","Full",2,"San Francisco","Dress Circle","2",2,"no"
"001i000000Lhybh","2007-2008","Full",1,"Berkeley Sunday","Balcony Rear","4",1,"no"
"001i000000NuO6W","1994-1995","Full",2,"San Francisco","Balcony","4",2,"no"
"001i000000NuNUu","2011-2012","Trio",2,"San Francisco","Orchestra","0",1,"no"
"001i000000NuOKI","1993-1994","Full",2,"Santa Rosa","Orchestra","2",2,"no"
"001i000000NuNn4","1993-1994","Full",1,"Santa Rosa","Balcony","4",1,"no"
"001i000000NuOqC","1997-1998","Quartet",1,"San Francisco","Balcony","4",0.5,"no"
"001i000000LhyPc","1997-1998","Full",3,"Berkeley Saturday","Orchestra","2",3,"no"
"001i000000Lhycd","2001-2002","Full",1,"Berkeley Sunday","Balcony Front","3",1,"no"
"001i000000NuOVG","2000-2001","Quartet CC",2,"Contra Costa","Orchestra","2",1,"no"
"001i000000NuOur","2000-2001","Full",4,"Berkeley Sunday","Orchestra","2",4,"no"
"001i000000LhyVi","2010-2011","Full",1,"Peninsula","Orchestra","3",1,"no"
"001i000000LhyQ4","1993-1994","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000NuNxc","1993-1994","Full",1,"Contra Costa","Orchestra","2",1,"no"
"001i000000NuONK","1994-1995","Full",2,"Contra Costa","Balcony","4",2,"no"
"001i000000LhyTB","1998-1999","Full",3,"San Francisco","Dress Circle","3",3,"no"
"001i000000NuOOQ","1998-1999","Quartet",2,"San Francisco","Orchestra","2",1,"no"
"001i000000NuOu8","1997-1998","Full",2,"Orange County","Orchestra","2",2,"no"
"001i000000NuNjI","2003-2004","Quartet CC",1,"Contra Costa","",NA,0.5,"no"
"001i000000LhyWt","2005-2006","Full",2,"Berkeley Saturday","Balcony Front","3",2,"no"
"001i000000NuNwG","1998-1999","Full",2,"Contra Costa","Orchestra","2",2,"no"
"001i000000NuOLN","2001-2002","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000NuOMK","1993-1994","Full",1,"San Francisco","Balcony","4",1,"no"
"001i000000Lhydb","1998-1999","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000NuOMv","1994-1995","Full",1,"San Francisco","Dress Circle","3",1,"no"
"001i000000LhyS8","1996-1997","Full",3,"Berkeley Sunday","Balcony Front","3",3,"no"
"001i000000NuNoX","2003-2004","Full",1,"Peninsula","",NA,1,"no"
"001i000000LhyVe","2009-2010","Full",1,"Berkeley Saturday","Orchestra","2",1,"no"
"001i000000NuOZQ","1995-1996","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuPBg","1999-2000","Full",2,"San Francisco","Dress Circle","3",2,"no"
"001i000000NuOoa","2012-2013","Trio A",2,"Berkeley Sunday","Orchestra","3",1,"no"
"001i000000NuNmb","2003-2004","Quartet CC",1,"Contra Costa","",NA,0.5,"no"
"001i000000NuOMF","1994-1995","Full",1,"Contra Costa","Orchestra","2",1,"no"
"001i000000NuNwV","2002-2003","Full",1,"San Francisco","",NA,1,"no"
"001i000000NuOWM","1995-1996","Full",2,"Santa Rosa","Balcony","4",2,"no"
"001i000000LhyQR","1993-1994","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000NuObV","2003-2004","Full",1,"Peninsula","",NA,1,"no"
"001i000000NuOZh","1997-1998","Quartet",2,"Berkeley Saturday","Balcony Front","3",1,"no"
"001i000000NuPhr","2012-2013","Trio B",2,"Peninsula","Orchestra","1",1,"no"
"001i000000Lhyb4","2008-2009","Trio",1,"Peninsula","Orchestra","2",0.5,"no"
"001i000000NuOR5","1997-1998","Quartet",2,"Berkeley Sunday","Balcony Rear","4",1,"no"
"001i000000NuNvQ","1993-1994","Full",1,"Contra Costa","Orchestra","2",1,"no"
"001i000000NuOB1","1993-1994","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000Lhycj","2011-2012","Full",1,"Berkeley Sunday","Orchestra","0",1,"no"
"001i000000LhySO","1999-2000","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000NuNo1","1994-1995","Full",2,"Contra Costa","Balcony","4",2,"no"
"001i000000NuQfr","2010-2011","Quartet A",2,"San Francisco","Dress Circle","2",1,"no"
"001i000000NuNqW","1994-1995","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuO8i","2002-2003","Full",1,"Berkeley Saturday","",NA,1,"no"
"001i000000NuQ6t","2005-2006","Trio",2,"San Francisco","Orchestra Front","1",1,"no"
"001i000000LhySF","2012-2013","Full",2,"San Francisco","Orchestra","0",2,"no"
"001i000000NuNXE","1993-1994","Full",2,"Santa Rosa","Balcony","4",2,"no"
"001i000000Lhyd8","2013-2014","Trio A",2,"Berkeley Sunday",NA,"1",1,"no"
"001i000000LhybG","2005-2006","Full",1,"Berkeley Saturday","Orchestra Rear","2",1,"no"
"001i000000NuODT","1994-1995","Full",2,"Santa Rosa","Balcony","4",2,"no"
"001i000000NuNWA","1994-1995","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000NuOe1","2000-2001","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuOEN","1994-1995","Full",2,"Contra Costa","Orchestra","2",2,"no"
"001i000000NuPO8","2009-2010","Trio",1,"San Francisco","Premium Orchestra","1",0.5,"no"
"001i000000NuOKb","1993-1994","Full",2,"Santa Rosa","Balcony","4",2,"no"
"001i000000LhySW","2013-2014","Full",2,"Berkeley Sunday",NA,"0",2,"no"
