"account.id","2010-2011","2011-2012","2012-2013","2013-2014","2014-2015","L2010-2011","L2011-2012","L2012-2013","L2013-2014","L2014-2015"
"001i000000LhyRX","001i000000LhyRX2010-2011","001i000000LhyRX2011-2012","001i000000LhyRX2012-2013","001i000000LhyRX2013-2014","001i000000LhyRX2014-2015",1,1,1,1,1
"001i000000LhyRY","001i000000LhyRY2010-2011","001i000000LhyRY2011-2012","001i000000LhyRY2012-2013","001i000000LhyRY2013-2014","001i000000LhyRY2014-2015",1,1,1,1,1
"001i000000LhyRZ","001i000000LhyRZ2010-2011","001i000000LhyRZ2011-2012","001i000000LhyRZ2012-2013","001i000000LhyRZ2013-2014","001i000000LhyRZ2014-2015",1,0,1,0,0
"001i000000LhyRa","001i000000LhyRa2010-2011","001i000000LhyRa2011-2012","001i000000LhyRa2012-2013","001i000000LhyRa2013-2014","001i000000LhyRa2014-2015",1,1,1,1,0
"001i000000LhyRb","001i000000LhyRb2010-2011","001i000000LhyRb2011-2012","001i000000LhyRb2012-2013","001i000000LhyRb2013-2014","001i000000LhyRb2014-2015",1,1,1,1,0
"001i000000LhyRc","001i000000LhyRc2010-2011","001i000000LhyRc2011-2012","001i000000LhyRc2012-2013","001i000000LhyRc2013-2014","001i000000LhyRc2014-2015",1,1,1,1,0
"001i000000LhyRd","001i000000LhyRd2010-2011","001i000000LhyRd2011-2012","001i000000LhyRd2012-2013","001i000000LhyRd2013-2014","001i000000LhyRd2014-2015",1,1,1,1,0
"001i000000LhyRe","001i000000LhyRe2010-2011","001i000000LhyRe2011-2012","001i000000LhyRe2012-2013","001i000000LhyRe2013-2014","001i000000LhyRe2014-2015",1,1,1,1,0
"001i000000LhyRf","001i000000LhyRf2010-2011","001i000000LhyRf2011-2012","001i000000LhyRf2012-2013","001i000000LhyRf2013-2014","001i000000LhyRf2014-2015",1,1,1,1,0
"001i000000LhyRg","001i000000LhyRg2010-2011","001i000000LhyRg2011-2012","001i000000LhyRg2012-2013","001i000000LhyRg2013-2014","001i000000LhyRg2014-2015",1,1,1,0,0
"001i000000LhyRh","001i000000LhyRh2010-2011","001i000000LhyRh2011-2012","001i000000LhyRh2012-2013","001i000000LhyRh2013-2014","001i000000LhyRh2014-2015",1,1,1,1,0
"001i000000LhyRi","001i000000LhyRi2010-2011","001i000000LhyRi2011-2012","001i000000LhyRi2012-2013","001i000000LhyRi2013-2014","001i000000LhyRi2014-2015",1,1,1,1,0
"001i000000LhyRj","001i000000LhyRj2010-2011","001i000000LhyRj2011-2012","001i000000LhyRj2012-2013","001i000000LhyRj2013-2014","001i000000LhyRj2014-2015",1,1,1,1,0
"001i000000LhyRk","001i000000LhyRk2010-2011","001i000000LhyRk2011-2012","001i000000LhyRk2012-2013","001i000000LhyRk2013-2014","001i000000LhyRk2014-2015",1,1,1,1,0
"001i000000LhyRl","001i000000LhyRl2010-2011","001i000000LhyRl2011-2012","001i000000LhyRl2012-2013","001i000000LhyRl2013-2014","001i000000LhyRl2014-2015",1,1,1,1,0
"001i000000LhyRm","001i000000LhyRm2010-2011","001i000000LhyRm2011-2012","001i000000LhyRm2012-2013","001i000000LhyRm2013-2014","001i000000LhyRm2014-2015",0,1,1,1,1
"001i000000LhyRn","001i000000LhyRn2010-2011","001i000000LhyRn2011-2012","001i000000LhyRn2012-2013","001i000000LhyRn2013-2014","001i000000LhyRn2014-2015",1,1,1,1,0
"001i000000LhyRo","001i000000LhyRo2010-2011","001i000000LhyRo2011-2012","001i000000LhyRo2012-2013","001i000000LhyRo2013-2014","001i000000LhyRo2014-2015",1,1,1,1,1
"001i000000LhyRp","001i000000LhyRp2010-2011","001i000000LhyRp2011-2012","001i000000LhyRp2012-2013","001i000000LhyRp2013-2014","001i000000LhyRp2014-2015",1,1,1,1,1
"001i000000LhyRq","001i000000LhyRq2010-2011","001i000000LhyRq2011-2012","001i000000LhyRq2012-2013","001i000000LhyRq2013-2014","001i000000LhyRq2014-2015",1,1,0,1,0
"001i000000LhyRr","001i000000LhyRr2010-2011","001i000000LhyRr2011-2012","001i000000LhyRr2012-2013","001i000000LhyRr2013-2014","001i000000LhyRr2014-2015",1,1,1,1,1
"001i000000LhyRs","001i000000LhyRs2010-2011","001i000000LhyRs2011-2012","001i000000LhyRs2012-2013","001i000000LhyRs2013-2014","001i000000LhyRs2014-2015",0,1,1,1,0
"001i000000LhyRt","001i000000LhyRt2010-2011","001i000000LhyRt2011-2012","001i000000LhyRt2012-2013","001i000000LhyRt2013-2014","001i000000LhyRt2014-2015",1,1,1,1,1
"001i000000LhyRu","001i000000LhyRu2010-2011","001i000000LhyRu2011-2012","001i000000LhyRu2012-2013","001i000000LhyRu2013-2014","001i000000LhyRu2014-2015",0,0,1,1,0
"001i000000LhyRv","001i000000LhyRv2010-2011","001i000000LhyRv2011-2012","001i000000LhyRv2012-2013","001i000000LhyRv2013-2014","001i000000LhyRv2014-2015",0,0,1,1,0
"001i000000LhyRw","001i000000LhyRw2010-2011","001i000000LhyRw2011-2012","001i000000LhyRw2012-2013","001i000000LhyRw2013-2014","001i000000LhyRw2014-2015",1,1,1,1,0
"001i000000LhyRx","001i000000LhyRx2010-2011","001i000000LhyRx2011-2012","001i000000LhyRx2012-2013","001i000000LhyRx2013-2014","001i000000LhyRx2014-2015",0,0,0,1,1
"001i000000LhyRy","001i000000LhyRy2010-2011","001i000000LhyRy2011-2012","001i000000LhyRy2012-2013","001i000000LhyRy2013-2014","001i000000LhyRy2014-2015",1,1,1,1,1
"001i000000LhyRz","001i000000LhyRz2010-2011","001i000000LhyRz2011-2012","001i000000LhyRz2012-2013","001i000000LhyRz2013-2014","001i000000LhyRz2014-2015",1,1,1,1,1
"001i000000LhyS0","001i000000LhyS02010-2011","001i000000LhyS02011-2012","001i000000LhyS02012-2013","001i000000LhyS02013-2014","001i000000LhyS02014-2015",1,1,1,0,0
"001i000000LhyS1","001i000000LhyS12010-2011","001i000000LhyS12011-2012","001i000000LhyS12012-2013","001i000000LhyS12013-2014","001i000000LhyS12014-2015",1,1,0,1,1
"001i000000LhyS2","001i000000LhyS22010-2011","001i000000LhyS22011-2012","001i000000LhyS22012-2013","001i000000LhyS22013-2014","001i000000LhyS22014-2015",0,1,1,1,1
"001i000000LhyS3","001i000000LhyS32010-2011","001i000000LhyS32011-2012","001i000000LhyS32012-2013","001i000000LhyS32013-2014","001i000000LhyS32014-2015",1,1,1,1,0
"001i000000LhyS4","001i000000LhyS42010-2011","001i000000LhyS42011-2012","001i000000LhyS42012-2013","001i000000LhyS42013-2014","001i000000LhyS42014-2015",1,1,1,1,0
"001i000000LhyS5","001i000000LhyS52010-2011","001i000000LhyS52011-2012","001i000000LhyS52012-2013","001i000000LhyS52013-2014","001i000000LhyS52014-2015",1,1,1,1,1
"001i000000LhyS6","001i000000LhyS62010-2011","001i000000LhyS62011-2012","001i000000LhyS62012-2013","001i000000LhyS62013-2014","001i000000LhyS62014-2015",1,1,1,1,0
"001i000000LhyS7","001i000000LhyS72010-2011","001i000000LhyS72011-2012","001i000000LhyS72012-2013","001i000000LhyS72013-2014","001i000000LhyS72014-2015",1,1,1,1,0
"001i000000LhyS8","001i000000LhyS82010-2011","001i000000LhyS82011-2012","001i000000LhyS82012-2013","001i000000LhyS82013-2014","001i000000LhyS82014-2015",1,1,1,1,1
"001i000000LhyS9","001i000000LhyS92010-2011","001i000000LhyS92011-2012","001i000000LhyS92012-2013","001i000000LhyS92013-2014","001i000000LhyS92014-2015",1,1,1,1,0
"001i000000LhySA","001i000000LhySA2010-2011","001i000000LhySA2011-2012","001i000000LhySA2012-2013","001i000000LhySA2013-2014","001i000000LhySA2014-2015",1,1,1,1,1
"001i000000LhySB","001i000000LhySB2010-2011","001i000000LhySB2011-2012","001i000000LhySB2012-2013","001i000000LhySB2013-2014","001i000000LhySB2014-2015",1,1,1,1,0
"001i000000LhySC","001i000000LhySC2010-2011","001i000000LhySC2011-2012","001i000000LhySC2012-2013","001i000000LhySC2013-2014","001i000000LhySC2014-2015",1,1,1,1,0
"001i000000LhySD","001i000000LhySD2010-2011","001i000000LhySD2011-2012","001i000000LhySD2012-2013","001i000000LhySD2013-2014","001i000000LhySD2014-2015",0,1,1,1,0
"001i000000LhySE","001i000000LhySE2010-2011","001i000000LhySE2011-2012","001i000000LhySE2012-2013","001i000000LhySE2013-2014","001i000000LhySE2014-2015",1,1,1,1,1
"001i000000LhySF","001i000000LhySF2010-2011","001i000000LhySF2011-2012","001i000000LhySF2012-2013","001i000000LhySF2013-2014","001i000000LhySF2014-2015",1,1,1,1,1
"001i000000LhySG","001i000000LhySG2010-2011","001i000000LhySG2011-2012","001i000000LhySG2012-2013","001i000000LhySG2013-2014","001i000000LhySG2014-2015",1,1,1,1,0
"001i000000LhySH","001i000000LhySH2010-2011","001i000000LhySH2011-2012","001i000000LhySH2012-2013","001i000000LhySH2013-2014","001i000000LhySH2014-2015",1,1,1,1,1
"001i000000LhySI","001i000000LhySI2010-2011","001i000000LhySI2011-2012","001i000000LhySI2012-2013","001i000000LhySI2013-2014","001i000000LhySI2014-2015",1,0,0,1,0
"001i000000LhySJ","001i000000LhySJ2010-2011","001i000000LhySJ2011-2012","001i000000LhySJ2012-2013","001i000000LhySJ2013-2014","001i000000LhySJ2014-2015",1,1,1,1,0
"001i000000LhySK","001i000000LhySK2010-2011","001i000000LhySK2011-2012","001i000000LhySK2012-2013","001i000000LhySK2013-2014","001i000000LhySK2014-2015",1,1,1,1,0
"001i000000LhySL","001i000000LhySL2010-2011","001i000000LhySL2011-2012","001i000000LhySL2012-2013","001i000000LhySL2013-2014","001i000000LhySL2014-2015",1,1,1,1,1
"001i000000LhySM","001i000000LhySM2010-2011","001i000000LhySM2011-2012","001i000000LhySM2012-2013","001i000000LhySM2013-2014","001i000000LhySM2014-2015",1,1,1,1,1
"001i000000LhySN","001i000000LhySN2010-2011","001i000000LhySN2011-2012","001i000000LhySN2012-2013","001i000000LhySN2013-2014","001i000000LhySN2014-2015",1,1,1,1,1
"001i000000LhySO","001i000000LhySO2010-2011","001i000000LhySO2011-2012","001i000000LhySO2012-2013","001i000000LhySO2013-2014","001i000000LhySO2014-2015",1,1,1,1,1
"001i000000LhySP","001i000000LhySP2010-2011","001i000000LhySP2011-2012","001i000000LhySP2012-2013","001i000000LhySP2013-2014","001i000000LhySP2014-2015",0,1,1,1,1
"001i000000LhySQ","001i000000LhySQ2010-2011","001i000000LhySQ2011-2012","001i000000LhySQ2012-2013","001i000000LhySQ2013-2014","001i000000LhySQ2014-2015",1,1,1,1,0
"001i000000LhySR","001i000000LhySR2010-2011","001i000000LhySR2011-2012","001i000000LhySR2012-2013","001i000000LhySR2013-2014","001i000000LhySR2014-2015",1,1,1,1,1
"001i000000LhySS","001i000000LhySS2010-2011","001i000000LhySS2011-2012","001i000000LhySS2012-2013","001i000000LhySS2013-2014","001i000000LhySS2014-2015",1,1,1,1,1
"001i000000LhyST","001i000000LhyST2010-2011","001i000000LhyST2011-2012","001i000000LhyST2012-2013","001i000000LhyST2013-2014","001i000000LhyST2014-2015",1,1,1,1,0
"001i000000LhySU","001i000000LhySU2010-2011","001i000000LhySU2011-2012","001i000000LhySU2012-2013","001i000000LhySU2013-2014","001i000000LhySU2014-2015",1,1,1,1,1
"001i000000LhySV","001i000000LhySV2010-2011","001i000000LhySV2011-2012","001i000000LhySV2012-2013","001i000000LhySV2013-2014","001i000000LhySV2014-2015",1,1,1,1,0
"001i000000LhySW","001i000000LhySW2010-2011","001i000000LhySW2011-2012","001i000000LhySW2012-2013","001i000000LhySW2013-2014","001i000000LhySW2014-2015",1,1,1,1,0
"001i000000LhySX","001i000000LhySX2010-2011","001i000000LhySX2011-2012","001i000000LhySX2012-2013","001i000000LhySX2013-2014","001i000000LhySX2014-2015",1,1,1,1,1
"001i000000LhySY","001i000000LhySY2010-2011","001i000000LhySY2011-2012","001i000000LhySY2012-2013","001i000000LhySY2013-2014","001i000000LhySY2014-2015",1,1,1,1,1
"001i000000LhySZ","001i000000LhySZ2010-2011","001i000000LhySZ2011-2012","001i000000LhySZ2012-2013","001i000000LhySZ2013-2014","001i000000LhySZ2014-2015",1,1,1,1,0
"001i000000LhySa","001i000000LhySa2010-2011","001i000000LhySa2011-2012","001i000000LhySa2012-2013","001i000000LhySa2013-2014","001i000000LhySa2014-2015",1,1,1,1,0
"001i000000LhySb","001i000000LhySb2010-2011","001i000000LhySb2011-2012","001i000000LhySb2012-2013","001i000000LhySb2013-2014","001i000000LhySb2014-2015",1,1,1,1,1
"001i000000LhySc","001i000000LhySc2010-2011","001i000000LhySc2011-2012","001i000000LhySc2012-2013","001i000000LhySc2013-2014","001i000000LhySc2014-2015",1,1,1,1,1
"001i000000LhySd","001i000000LhySd2010-2011","001i000000LhySd2011-2012","001i000000LhySd2012-2013","001i000000LhySd2013-2014","001i000000LhySd2014-2015",1,1,1,1,0
"001i000000LhySe","001i000000LhySe2010-2011","001i000000LhySe2011-2012","001i000000LhySe2012-2013","001i000000LhySe2013-2014","001i000000LhySe2014-2015",1,1,1,1,0
"001i000000LhySf","001i000000LhySf2010-2011","001i000000LhySf2011-2012","001i000000LhySf2012-2013","001i000000LhySf2013-2014","001i000000LhySf2014-2015",1,0,1,1,0
"001i000000LhySg","001i000000LhySg2010-2011","001i000000LhySg2011-2012","001i000000LhySg2012-2013","001i000000LhySg2013-2014","001i000000LhySg2014-2015",1,1,1,1,0
"001i000000LhySh","001i000000LhySh2010-2011","001i000000LhySh2011-2012","001i000000LhySh2012-2013","001i000000LhySh2013-2014","001i000000LhySh2014-2015",0,0,0,1,0
"001i000000LhySi","001i000000LhySi2010-2011","001i000000LhySi2011-2012","001i000000LhySi2012-2013","001i000000LhySi2013-2014","001i000000LhySi2014-2015",1,1,1,1,0
"001i000000LhySj","001i000000LhySj2010-2011","001i000000LhySj2011-2012","001i000000LhySj2012-2013","001i000000LhySj2013-2014","001i000000LhySj2014-2015",0,0,0,1,0
"001i000000LhySk","001i000000LhySk2010-2011","001i000000LhySk2011-2012","001i000000LhySk2012-2013","001i000000LhySk2013-2014","001i000000LhySk2014-2015",1,1,1,1,1
"001i000000LhySl","001i000000LhySl2010-2011","001i000000LhySl2011-2012","001i000000LhySl2012-2013","001i000000LhySl2013-2014","001i000000LhySl2014-2015",1,1,1,1,1
"001i000000LhySm","001i000000LhySm2010-2011","001i000000LhySm2011-2012","001i000000LhySm2012-2013","001i000000LhySm2013-2014","001i000000LhySm2014-2015",1,1,1,1,1
"001i000000LhySn","001i000000LhySn2010-2011","001i000000LhySn2011-2012","001i000000LhySn2012-2013","001i000000LhySn2013-2014","001i000000LhySn2014-2015",1,1,1,1,0
"001i000000LhySo","001i000000LhySo2010-2011","001i000000LhySo2011-2012","001i000000LhySo2012-2013","001i000000LhySo2013-2014","001i000000LhySo2014-2015",1,1,1,1,0
"001i000000LhySp","001i000000LhySp2010-2011","001i000000LhySp2011-2012","001i000000LhySp2012-2013","001i000000LhySp2013-2014","001i000000LhySp2014-2015",1,1,1,1,1
"001i000000LhySq","001i000000LhySq2010-2011","001i000000LhySq2011-2012","001i000000LhySq2012-2013","001i000000LhySq2013-2014","001i000000LhySq2014-2015",1,1,1,1,0
"001i000000LhySr","001i000000LhySr2010-2011","001i000000LhySr2011-2012","001i000000LhySr2012-2013","001i000000LhySr2013-2014","001i000000LhySr2014-2015",1,1,1,1,0
"001i000000LhySs","001i000000LhySs2010-2011","001i000000LhySs2011-2012","001i000000LhySs2012-2013","001i000000LhySs2013-2014","001i000000LhySs2014-2015",1,1,1,1,0
"001i000000LhySt","001i000000LhySt2010-2011","001i000000LhySt2011-2012","001i000000LhySt2012-2013","001i000000LhySt2013-2014","001i000000LhySt2014-2015",1,1,1,1,1
"001i000000LhySu","001i000000LhySu2010-2011","001i000000LhySu2011-2012","001i000000LhySu2012-2013","001i000000LhySu2013-2014","001i000000LhySu2014-2015",1,1,1,1,1
"001i000000LhySv","001i000000LhySv2010-2011","001i000000LhySv2011-2012","001i000000LhySv2012-2013","001i000000LhySv2013-2014","001i000000LhySv2014-2015",1,1,1,1,1
"001i000000LhySw","001i000000LhySw2010-2011","001i000000LhySw2011-2012","001i000000LhySw2012-2013","001i000000LhySw2013-2014","001i000000LhySw2014-2015",0,1,1,1,0
"001i000000LhySx","001i000000LhySx2010-2011","001i000000LhySx2011-2012","001i000000LhySx2012-2013","001i000000LhySx2013-2014","001i000000LhySx2014-2015",1,1,1,1,0
"001i000000LhySy","001i000000LhySy2010-2011","001i000000LhySy2011-2012","001i000000LhySy2012-2013","001i000000LhySy2013-2014","001i000000LhySy2014-2015",1,1,1,1,1
"001i000000LhySz","001i000000LhySz2010-2011","001i000000LhySz2011-2012","001i000000LhySz2012-2013","001i000000LhySz2013-2014","001i000000LhySz2014-2015",1,1,1,1,1
"001i000000LhyT0","001i000000LhyT02010-2011","001i000000LhyT02011-2012","001i000000LhyT02012-2013","001i000000LhyT02013-2014","001i000000LhyT02014-2015",1,1,1,1,1
"001i000000LhyT1","001i000000LhyT12010-2011","001i000000LhyT12011-2012","001i000000LhyT12012-2013","001i000000LhyT12013-2014","001i000000LhyT12014-2015",1,1,1,1,0
"001i000000LhyT2","001i000000LhyT22010-2011","001i000000LhyT22011-2012","001i000000LhyT22012-2013","001i000000LhyT22013-2014","001i000000LhyT22014-2015",1,1,1,1,1
"001i000000LhyT3","001i000000LhyT32010-2011","001i000000LhyT32011-2012","001i000000LhyT32012-2013","001i000000LhyT32013-2014","001i000000LhyT32014-2015",1,1,1,1,0
"001i000000LhyT4","001i000000LhyT42010-2011","001i000000LhyT42011-2012","001i000000LhyT42012-2013","001i000000LhyT42013-2014","001i000000LhyT42014-2015",1,1,1,1,0
"001i000000LhyT5","001i000000LhyT52010-2011","001i000000LhyT52011-2012","001i000000LhyT52012-2013","001i000000LhyT52013-2014","001i000000LhyT52014-2015",1,1,1,1,0
"001i000000LhyT6","001i000000LhyT62010-2011","001i000000LhyT62011-2012","001i000000LhyT62012-2013","001i000000LhyT62013-2014","001i000000LhyT62014-2015",0,1,1,1,0
"001i000000LhyT7","001i000000LhyT72010-2011","001i000000LhyT72011-2012","001i000000LhyT72012-2013","001i000000LhyT72013-2014","001i000000LhyT72014-2015",0,1,1,1,1
"001i000000LhyT8","001i000000LhyT82010-2011","001i000000LhyT82011-2012","001i000000LhyT82012-2013","001i000000LhyT82013-2014","001i000000LhyT82014-2015",1,1,1,1,1
"001i000000LhyT9","001i000000LhyT92010-2011","001i000000LhyT92011-2012","001i000000LhyT92012-2013","001i000000LhyT92013-2014","001i000000LhyT92014-2015",1,1,1,1,0
"001i000000LhyTA","001i000000LhyTA2010-2011","001i000000LhyTA2011-2012","001i000000LhyTA2012-2013","001i000000LhyTA2013-2014","001i000000LhyTA2014-2015",0,1,1,1,0
"001i000000LhyTB","001i000000LhyTB2010-2011","001i000000LhyTB2011-2012","001i000000LhyTB2012-2013","001i000000LhyTB2013-2014","001i000000LhyTB2014-2015",1,1,1,1,0
"001i000000LhyTC","001i000000LhyTC2010-2011","001i000000LhyTC2011-2012","001i000000LhyTC2012-2013","001i000000LhyTC2013-2014","001i000000LhyTC2014-2015",1,1,1,1,0
"001i000000LhyTD","001i000000LhyTD2010-2011","001i000000LhyTD2011-2012","001i000000LhyTD2012-2013","001i000000LhyTD2013-2014","001i000000LhyTD2014-2015",1,1,1,1,0
"001i000000LhyTE","001i000000LhyTE2010-2011","001i000000LhyTE2011-2012","001i000000LhyTE2012-2013","001i000000LhyTE2013-2014","001i000000LhyTE2014-2015",0,0,1,1,1
"001i000000LhyTF","001i000000LhyTF2010-2011","001i000000LhyTF2011-2012","001i000000LhyTF2012-2013","001i000000LhyTF2013-2014","001i000000LhyTF2014-2015",1,1,1,1,1
"001i000000LhyTG","001i000000LhyTG2010-2011","001i000000LhyTG2011-2012","001i000000LhyTG2012-2013","001i000000LhyTG2013-2014","001i000000LhyTG2014-2015",0,0,0,0,0
"001i000000LhyTH","001i000000LhyTH2010-2011","001i000000LhyTH2011-2012","001i000000LhyTH2012-2013","001i000000LhyTH2013-2014","001i000000LhyTH2014-2015",1,1,1,1,1
"001i000000LhyTI","001i000000LhyTI2010-2011","001i000000LhyTI2011-2012","001i000000LhyTI2012-2013","001i000000LhyTI2013-2014","001i000000LhyTI2014-2015",1,1,1,1,1
"001i000000LhyTJ","001i000000LhyTJ2010-2011","001i000000LhyTJ2011-2012","001i000000LhyTJ2012-2013","001i000000LhyTJ2013-2014","001i000000LhyTJ2014-2015",1,1,1,1,0
"001i000000LhyTK","001i000000LhyTK2010-2011","001i000000LhyTK2011-2012","001i000000LhyTK2012-2013","001i000000LhyTK2013-2014","001i000000LhyTK2014-2015",1,1,1,1,1
"001i000000LhyTL","001i000000LhyTL2010-2011","001i000000LhyTL2011-2012","001i000000LhyTL2012-2013","001i000000LhyTL2013-2014","001i000000LhyTL2014-2015",1,0,0,1,0
"001i000000LhyTM","001i000000LhyTM2010-2011","001i000000LhyTM2011-2012","001i000000LhyTM2012-2013","001i000000LhyTM2013-2014","001i000000LhyTM2014-2015",1,1,1,1,0
"001i000000LhyTN","001i000000LhyTN2010-2011","001i000000LhyTN2011-2012","001i000000LhyTN2012-2013","001i000000LhyTN2013-2014","001i000000LhyTN2014-2015",1,1,1,1,1
"001i000000LhyTO","001i000000LhyTO2010-2011","001i000000LhyTO2011-2012","001i000000LhyTO2012-2013","001i000000LhyTO2013-2014","001i000000LhyTO2014-2015",1,1,1,1,0
"001i000000LhyTP","001i000000LhyTP2010-2011","001i000000LhyTP2011-2012","001i000000LhyTP2012-2013","001i000000LhyTP2013-2014","001i000000LhyTP2014-2015",1,1,1,1,0
"001i000000LhyTQ","001i000000LhyTQ2010-2011","001i000000LhyTQ2011-2012","001i000000LhyTQ2012-2013","001i000000LhyTQ2013-2014","001i000000LhyTQ2014-2015",1,1,1,1,0
"001i000000LhyTR","001i000000LhyTR2010-2011","001i000000LhyTR2011-2012","001i000000LhyTR2012-2013","001i000000LhyTR2013-2014","001i000000LhyTR2014-2015",1,1,1,1,1
"001i000000LhyTS","001i000000LhyTS2010-2011","001i000000LhyTS2011-2012","001i000000LhyTS2012-2013","001i000000LhyTS2013-2014","001i000000LhyTS2014-2015",1,1,1,1,0
"001i000000LhyTT","001i000000LhyTT2010-2011","001i000000LhyTT2011-2012","001i000000LhyTT2012-2013","001i000000LhyTT2013-2014","001i000000LhyTT2014-2015",1,1,1,1,0
"001i000000LhyTU","001i000000LhyTU2010-2011","001i000000LhyTU2011-2012","001i000000LhyTU2012-2013","001i000000LhyTU2013-2014","001i000000LhyTU2014-2015",1,1,1,1,0
"001i000000LhyTV","001i000000LhyTV2010-2011","001i000000LhyTV2011-2012","001i000000LhyTV2012-2013","001i000000LhyTV2013-2014","001i000000LhyTV2014-2015",1,1,1,1,1
"001i000000LhyTW","001i000000LhyTW2010-2011","001i000000LhyTW2011-2012","001i000000LhyTW2012-2013","001i000000LhyTW2013-2014","001i000000LhyTW2014-2015",1,1,1,1,0
"001i000000LhyTX","001i000000LhyTX2010-2011","001i000000LhyTX2011-2012","001i000000LhyTX2012-2013","001i000000LhyTX2013-2014","001i000000LhyTX2014-2015",1,1,1,1,1
"001i000000LhyTY","001i000000LhyTY2010-2011","001i000000LhyTY2011-2012","001i000000LhyTY2012-2013","001i000000LhyTY2013-2014","001i000000LhyTY2014-2015",1,1,1,1,0
"001i000000LhyTZ","001i000000LhyTZ2010-2011","001i000000LhyTZ2011-2012","001i000000LhyTZ2012-2013","001i000000LhyTZ2013-2014","001i000000LhyTZ2014-2015",1,1,1,1,1
"001i000000LhyTa","001i000000LhyTa2010-2011","001i000000LhyTa2011-2012","001i000000LhyTa2012-2013","001i000000LhyTa2013-2014","001i000000LhyTa2014-2015",0,0,0,1,1
"001i000000LhyTb","001i000000LhyTb2010-2011","001i000000LhyTb2011-2012","001i000000LhyTb2012-2013","001i000000LhyTb2013-2014","001i000000LhyTb2014-2015",1,1,1,1,0
"001i000000LhyTc","001i000000LhyTc2010-2011","001i000000LhyTc2011-2012","001i000000LhyTc2012-2013","001i000000LhyTc2013-2014","001i000000LhyTc2014-2015",1,1,1,1,0
"001i000000LhyTd","001i000000LhyTd2010-2011","001i000000LhyTd2011-2012","001i000000LhyTd2012-2013","001i000000LhyTd2013-2014","001i000000LhyTd2014-2015",1,1,1,1,1
"001i000000LhyTe","001i000000LhyTe2010-2011","001i000000LhyTe2011-2012","001i000000LhyTe2012-2013","001i000000LhyTe2013-2014","001i000000LhyTe2014-2015",1,1,1,1,1
