"account.id","billing.zip.code","billing.city","missing","City","State","Lat","Long","hotspot","dBerkley","dSF","dPeninsula"
"001i000000elUOE","94115","San Francisco",0,"SAN FRANCISCO","CA",37.78,-122.43,"BayArea",10.9975377453387,0.527481964210213,28.0788482520332
"001i000000elUQU","94122","San Francisco",0,"SAN FRANCISCO","CA",37.76,-122.48,"BayArea",14.0466687915003,3.39005414955431,28.4704499932337
"001i000000elUR3","95030","Los Gatos",0,"LOS GATOS","CA",37.22,-121.99,"BayArea",47.1683784176573,45.186580517933,17.5787246377827
"001i000000elUSG","94563","Orinda",0,"ORINDA","CA",37.89,-122.19,"BayArea",4.21760725899991,14.8946835676591,31.7053143804234
"001i000000elz2a","94112","San Francisco",0,"SAN FRANCISCO","CA",37.72,-122.44,"BayArea",14.0912726525724,4.02497003481904,24.9436149267502
"001i000000elzIx","94523","Pleasant Hill",0,"PLEASANT HILL","CA",37.95,-122.07,"BayArea",11.9265339908786,22.647159080301,36.2131427110116
"001i000000em05u","94520","Concord",0,"CONCORD","CA",38,-122.03,"BayArea",15.6274694453704,26.3873564753714,39.9874132907397
"001i000000em06Y","94510","Benicia",0,"BENICIA","CA",38.11,-122.13,"BayArea",18.2746680332284,28.0301068250211,46.9381065467266
"001i000000em091","94549","Lafayette",0,"LAFAYETTE","CA",37.9,-122.11,"BayArea",8.58259710900944,19.0485961710886,32.5157124183763
"001i000000em09q","94806","San Pablo",0,"SAN PABLO","CA",37.98,-122.33,"BayArea",8.66299499781428,14.9490966668097,38.9503727574307
"001i000000em09u","95050","Santa Clara",0,"SANTA CLARA","CA",37.34,-121.95,"BayArea",40.2546642404148,39.7438766511413,13.4780136659635
"001i000000em09V","94550","Livermore",0,"LIVERMORE","CA",37.68,-121.75,"BayArea",30.8161455058314,37.3399885540663,28.5470592132757
"001i000000em0nJ","94110","san francisco",0,"SAN FRANCISCO","CA",37.74,-122.41,"BayArea",11.9590609597601,2.59097927902824,25.1492019756071
"001i000000em0sS","94561","oakley",0,"OAKLEY","CA",37.99,-121.68,"BayArea",32.8511196526921,43.0989380653687,46.8756862386755
"001i000000em0tL","94702","Berkeley",0,"BERKELEY","CA",37.86,-122.28,"BayArea",1.11842199270746,9.66045134067839,30.2529592034207
"001i000000em0uO","94566","Pleasanton",0,"PLEASANTON","CA",37.65,-121.85,"BayArea",27.0531192113637,32.4737567267612,22.9775967402094
"001i000000em0uu","94546","Castro Valley",0,"CASTRO VALLEY","CA",37.7,-122.08,"BayArea",15.2301803321053,19.4153342109084,19.1276595772225
"001i000000em0vM","94611","Piedmont",0,"OAKLAND","CA",37.83,-122.22,"BayArea",3.42069665065432,11.6243547342125,27.68567399962
"001i000000em0wZ","94530","El Cerrito",0,"EL CERRITO","CA",37.91,-122.3,"BayArea",3.64049822620141,11.3834144537753,33.8645191554926
"001i000000em0X4","94611","oakland",0,"OAKLAND","CA",37.83,-122.22,"BayArea",3.42069665065432,11.6243547342125,27.68567399962
"001i000000em0xc","94704","Berkeley",0,"BERKELEY","CA",37.86,-122.25,"BayArea",0.795044508693507,11.0168416706884,29.9574142564323
"001i000000em0XO","94708","Berkeley",0,"BERKELEY","CA",37.9,-122.26,"BayArea",2.28392621316163,12.2909736557185,32.7755996502164
"001i000000em0xw","94706","Albany",0,"ALBANY","CA",37.88,-122.29,"BayArea",1.79516991047637,10.1530615857088,31.7204135709412
"001i000000em0Y7","94709","Berkeley",0,"BERKELEY","CA",37.87,-122.26,"BayArea",0.223632315497778,10.9498907917998,30.7279716014884
"001i000000em0YR","94808","Berkeley",0,"RICHMOND","CA",37.93,-122.34,"BayArea",6.10975889760675,11.5254024621801,35.7361987905912
"001i000000em0ZK","94703","Berkeley",0,"BERKELEY","CA",37.86,-122.27,"BayArea",0.66943722545461,10.1032643240295,30.1448161983031
"001i000000em18a","94566","Pleasanton",0,"PLEASANTON","CA",37.65,-121.85,"BayArea",27.0531192113637,32.4737567267612,22.9775967402094
"001i000000em18u","94708","Berkeley",0,"BERKELEY","CA",37.9,-122.26,"BayArea",2.28392621316163,12.2909736557185,32.7755996502164
"001i000000em1AR","94703","Berkeley",0,"BERKELEY","CA",37.86,-122.27,"BayArea",0.66943722545461,10.1032643240295,30.1448161983031
"001i000000em1BP","94523","Pleasant hill",0,"PLEASANT HILL","CA",37.95,-122.07,"BayArea",11.9265339908786,22.647159080301,36.2131427110116
"001i000000em1CE","09419","Oakland",0,NA,NA,NA,NA,NA,NA,NA,NA
"001i000000em1EY","94707","Albany",0,"BERKELEY","CA",37.9,-122.28,"BayArea",2.4949449025117,11.531582571248,32.9650786305347
"001i000000em1GG","94596","Walnut Creek",0,"WALNUT CREEK","CA",37.89,-122.03,"BayArea",12.7417526054982,22.7907046572938,32.5437011536066
"001i000000em1L5","94706","Berkeley",0,"ALBANY","CA",37.88,-122.29,"BayArea",1.79516991047637,10.1530615857088,31.7204135709412
"001i000000em1Lj","94536","Fremont",0,"FREMONT","CA",37.56,-121.98,"BayArea",26.2363811789685,28.4330677845475,13.5165914237882
"001i000000em1M3","94549","Lafayette",0,"LAFAYETTE","CA",37.9,-122.11,"BayArea",8.58259710900944,19.0485961710886,32.5157124183763
"001i000000em3QP",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"001i000000em3YF","95258","Woodbridge",0,"WOODBRIDGE","CA",38.16,-121.29,"BayArea",56.694393449406,67.1712440508637,69.4910001114188
"001i000000em6mq","94501","Alameda",0,"ALAMEDA","CA",37.77,-122.27,"BayArea",6.72605710496042,8.29765287100602,24.0605987512938
"001i000000em6nE","94087","Sunnyvale",0,"SUNNYVALE","CA",37.35,-122.03,"BayArea",37.9470498671125,36.477598038835,9.39074606203295
"001i000000em6vD","95014","Cupertino",0,"CUPERTINO","CA",37.3,-122.09,"BayArea",40.3331083791246,37.6344697010892,10.0472943787287
"001i000000em6x7","94530","El Cerrito",0,"EL CERRITO","CA",37.91,-122.3,"BayArea",3.64049822620141,11.3834144537753,33.8645191554926
"001i000000em6xb","94611","Oakland",0,"OAKLAND","CA",37.83,-122.22,"BayArea",3.42069665065432,11.6243547342125,27.68567399962
"001i000000em6xg","94702","Berkeley",0,"BERKELEY","CA",37.86,-122.28,"BayArea",1.11842199270746,9.66045134067839,30.2529592034207
"001i000000em6xH","94703","Berkeley",0,"BERKELEY","CA",37.86,-122.27,"BayArea",0.66943722545461,10.1032643240295,30.1448161983031
"001i000000em6xl","94501","Alameda",0,"ALAMEDA","CA",37.77,-122.27,"BayArea",6.72605710496042,8.29765287100602,24.0605987512938
"001i000000em6xv","94703","berkeley",0,"BERKELEY","CA",37.86,-122.27,"BayArea",0.66943722545461,10.1032643240295,30.1448161983031
"001i000000em6y1","94611","Oakland",0,"OAKLAND","CA",37.83,-122.22,"BayArea",3.42069665065432,11.6243547342125,27.68567399962
"001i000000em6y5","94707","Berkeley",0,"BERKELEY","CA",37.9,-122.28,"BayArea",2.4949449025117,11.531582571248,32.9650786305347
"001i000000em6yA","94707","KENSINGTON",0,"BERKELEY","CA",37.9,-122.28,"BayArea",2.4949449025117,11.531582571248,32.9650786305347
"001i000000em6ye","94087","Sunnyvale",0,"SUNNYVALE","CA",37.35,-122.03,"BayArea",37.9470498671125,36.477598038835,9.39074606203295
"001i000000em8nt","94706","albany",0,"ALBANY","CA",37.88,-122.29,"BayArea",1.79516991047637,10.1530615857088,31.7204135709412
"001i000000em8ny","94602","Oakland",0,"OAKLAND","CA",37.8,-122.21,"BayArea",5.42328875855118,11.679765526686,25.5659990310377
"001i000000em8o3","94523","Pleasant Hill",0,"PLEASANT HILL","CA",37.95,-122.07,"BayArea",11.9265339908786,22.647159080301,36.2131427110116
"001i000000em8o8","94597","Walnut Creek",0,"WALNUT CREEK","CA",37.91,-122.07,"BayArea",10.8714039984126,21.3135833152469,33.478216861617
"001i000000em8oc","94707","Berkeley",0,"BERKELEY","CA",37.9,-122.28,"BayArea",2.4949449025117,11.531582571248,32.9650786305347
"001i000000em8oD","94706","Albany",0,"ALBANY","CA",37.88,-122.29,"BayArea",1.79516991047637,10.1530615857088,31.7204135709412
"001i000000em8oI","94708","Berkeley",0,"BERKELEY","CA",37.9,-122.26,"BayArea",2.28392621316163,12.2909736557185,32.7755996502164
"001i000000em8pa","95050","Santa clara",0,"SANTA CLARA","CA",37.34,-121.95,"BayArea",40.2546642404148,39.7438766511413,13.4780136659635
"001i000000em8pf","95350","Modesto",0,"MODESTO","CA",37.67,-121.01,"BayArea",69.7785416761819,77.580595167478,65.5053075276081
"001i000000em8pG","94706","Albany",0,"ALBANY","CA",37.88,-122.29,"BayArea",1.79516991047637,10.1530615857088,31.7204135709412
"001i000000em8pL","94708","Berkeley",0,"BERKELEY","CA",37.9,-122.26,"BayArea",2.28392621316163,12.2909736557185,32.7755996502164
"001i000000em8pV","94703","Berkeley",0,"BERKELEY","CA",37.86,-122.27,"BayArea",0.66943722545461,10.1032643240295,30.1448161983031
"001i000000em8st","94611","Piedmont",0,"OAKLAND","CA",37.83,-122.22,"BayArea",3.42069665065432,11.6243547342125,27.68567399962
"001i000000em8tr","94501","alameda",0,"ALAMEDA","CA",37.77,-122.27,"BayArea",6.72605710496042,8.29765287100602,24.0605987512938
"001i000000em8ty","94707","Berkeley",0,"BERKELEY","CA",37.9,-122.28,"BayArea",2.4949449025117,11.531582571248,32.9650786305347
"001i000000em8u1","94610","Oakland",0,"OAKLAND","CA",37.81,-122.24,"BayArea",4.11508658729942,10.1934329011678,26.4558771467581
"001i000000em8uG","94709","berkeley",0,"BERKELEY","CA",37.87,-122.26,"BayArea",0.223632315497778,10.9498907917998,30.7279716014884
"001i000000em8uL","94546","Castro Valley",0,"CASTRO VALLEY","CA",37.7,-122.08,"BayArea",15.2301803321053,19.4153342109084,19.1276595772225
"001i000000em8wC","94602","Oakland",0,"OAKLAND","CA",37.8,-122.21,"BayArea",5.42328875855118,11.679765526686,25.5659990310377
"001i000000em8wH","94547","hercules",0,"HERCULES","CA",38.01,-122.25,"BayArea",9.91146240689487,18.6805862888107,40.24164725275
"001i000000em8wl","94707","Kensington",0,"BERKELEY","CA",37.9,-122.28,"BayArea",2.4949449025117,11.531582571248,32.9650786305347
"001i000000em8wR","94501","Alameda",0,"ALAMEDA","CA",37.77,-122.27,"BayArea",6.72605710496042,8.29765287100602,24.0605987512938
"001i000000em8wv","94608","Oaklnad",0,"EMERYVILLE","CA",37.83,-122.29,"BayArea",2.99476306014144,8.09167137510639,28.3519529886085
"001i000000em8xe","94707","berkeley",0,"BERKELEY","CA",37.9,-122.28,"BayArea",2.4949449025117,11.531582571248,32.9650786305347
"001i000000em8xF","94705","Berkeley",0,"BERKELEY","CA",37.86,-122.24,"BayArea",1.2723077014902,11.4853829134071,29.8783364878991
"001i000000em8xk","94901","San Rafael",0,"SAN RAFAEL","CA",37.97,-122.5,"BayArea",14.8353159184708,14.0652515659376,41.456418720137
"001i000000em8xL","94563","Orinda",0,"ORINDA","CA",37.89,-122.19,"BayArea",4.21760725899991,14.8946835676591,31.7053143804234
"001i000000em8xo","94110","San Francisco",0,"SAN FRANCISCO","CA",37.74,-122.41,"BayArea",11.9590609597601,2.59097927902824,25.1492019756071
"001i000000em8xP","94704","berkeley",0,"BERKELEY","CA",37.86,-122.25,"BayArea",0.795044508693507,11.0168416706884,29.9574142564323
"001i000000em8xy","94530","El Cerrito",0,"EL CERRITO","CA",37.91,-122.3,"BayArea",3.64049822620141,11.3834144537753,33.8645191554926
"001i000000em8y8","94702","Berkeley",0,"BERKELEY","CA",37.86,-122.28,"BayArea",1.11842199270746,9.66045134067839,30.2529592034207
"001i000000em8yD","94619","Oakland",0,"OAKLAND","CA",37.78,-122.12,"BayArea",9.79971862149645,16.4885641559873,24.2017224975925
"001i000000em8yI","94707","berkeley",0,"BERKELEY","CA",37.9,-122.28,"BayArea",2.4949449025117,11.531582571248,32.9650786305347
"001i000000emwdE","94111","San Francisco",0,"SAN FRANCISCO","CA",37.79,-122.39,"BayArea",8.8109595022274,1.96689136870345,27.633146984553
"001i000000eoT8p","94803","Richmond",0,"EL SOBRANTE","CA",37.95,-122.26,"BayArea",5.74165752601624,14.9048429421851,36.1952926603601
"001i000000eoTFf",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"001i000000eoTHW","94702","Berkeley",0,"BERKELEY","CA",37.86,-122.28,"BayArea",1.11842199270746,9.66045134067839,30.2529592034207
"001i000000eoTIA","94702","Berkeley",0,"BERKELEY","CA",37.86,-122.28,"BayArea",1.11842199270746,9.66045134067839,30.2529592034207
"001i000000eoTS0","94131","San Francisco",0,"SAN FRANCISCO","CA",37.74,-122.44,"BayArea",13.1269097217201,2.70798361671258,26.0605342650374
"001i000000eoTXe","94707","Berkeley",0,"BERKELEY","CA",37.9,-122.28,"BayArea",2.4949449025117,11.531582571248,32.9650786305347
"001i000000gGsgF","94131","San Francisco",0,"SAN FRANCISCO","CA",37.74,-122.44,"BayArea",13.1269097217201,2.70798361671258,26.0605342650374
"001i000000haw61","98368","Port Townsend",0,"PORT TOWNSEND","WA",48.03,-122.81,"Seattle",703.551306685938,709.551148253506,733.818162878196
"001i000000hbyiU",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"001i000000hbyxn",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"001i000000hcNWC",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"001i000000hcsf4","94143","San Francisco",0,"SAN FRANCISCO","CA",37.76,-122.45,"BayArea",12.6827815291494,1.9226418224578,27.5081922334476
"001i000000heTgd","06520","New Haven",0,"NEW HAVEN","CT",41.31,-72.92,"",2605.59831647139,2616.01997219425,2611.72424109385
"001i000000kRAzl",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"001i000000LhSrQ","94102","San Francisco",0,"SAN FRANCISCO","CA",37.77,-122.41,"BayArea",10.5278738229048,0.768138634570924,26.9282362077284
"001i000000Lhya0","94110","San Francisco",0,"SAN FRANCISCO","CA",37.74,-122.41,"BayArea",11.9590609597601,2.59097927902824,25.1492019756071
"001i000000Lhya1","94563","Orinda",0,"ORINDA","CA",37.89,-122.19,"BayArea",4.21760725899991,14.8946835676591,31.7053143804234
"001i000000Lhya2","94960","San Anselmo",0,"SAN ANSELMO","CA",37.99,-122.58,"BayArea",19.3469611355367,17.126057560823,44.7498901626731
"001i000000Lhya3","94705","Berkeley",0,"BERKELEY","CA",37.86,-122.24,"BayArea",1.2723077014902,11.4853829134071,29.8783364878991
"001i000000Lhya4","94304","Palo Alto",0,"PALO ALTO","CA",37.37,-122.18,"BayArea",34.6685818922127,31.070426385597,4.35886518578962
"001i000000Lhya5","94116","San Francisco",0,"SAN FRANCISCO","CA",37.74,-122.48,"BayArea",14.823696764161,4.06622709296517,27.3822954569315
"001i000000Lhya6","94556","Moraga",0,"MORAGA","CA",37.83,-122.1,"BayArea",9.18749846482977,17.9620286367295,27.7653648342902
"001i000000Lhya7","94044","Pacifica",0,"PACIFICA","CA",37.6,-122.45,"BayArea",21.1523363258773,12.2961964522139,19.4307851493508
"001i000000Lhya8","94118","San Francisco",0,"SAN FRANCISCO","CA",37.78,-122.46,"BayArea",12.4019864222514,2.11777574953375,28.9597886055229
"001i000000Lhya9","94530","El Cerrito",0,"EL CERRITO","CA",37.91,-122.3,"BayArea",3.64049822620141,11.3834144537753,33.8645191554926
"001i000000Lhyaa","95338","Mariposa",0,"MARIPOSA","CA",37.49,-120,"",126.526733559043,134.12078767203,119.002045744296
"001i000000LhyaA","95688","Vacaville",0,"VACAVILLE","CA",38.41,-122.01,"BayArea",39.9762323379531,49.2270402354728,68.1828797417784
"001i000000Lhyab","94025","Menlo Park",0,"MENLO PARK","CA",37.45,-122.17,"BayArea",29.2779844416343,26.4486620023269,1.26011037066595
"001i000000LhyaB","94117","San Francisco",0,"SAN FRANCISCO","CA",37.76,-122.44,"BayArea",12.2431819773811,1.51457142503336,27.2019651549045
"001i000000Lhyac","94114","San Francisco",0,"SAN FRANCISCO","CA",37.75,-122.43,"BayArea",12.2582855946992,1.87891697704485,26.323289239554
"001i000000LhyaC","94708","Berkeley",0,"BERKELEY","CA",37.9,-122.26,"BayArea",2.28392621316163,12.2909736557185,32.7755996502164
"001i000000Lhyad","94707","Berkeley",0,"BERKELEY","CA",37.9,-122.28,"BayArea",2.4949449025117,11.531582571248,32.9650786305347
"001i000000LhyaD","94708","Berkeley",0,"BERKELEY","CA",37.9,-122.26,"BayArea",2.28392621316163,12.2909736557185,32.7755996502164
"001i000000Lhyae","94028","Portola Valley",0,"PORTOLA VALLEY","CA",37.37,-122.21,"BayArea",34.4952855121951,30.4058402499175,4.92234098327783
"001i000000LhyaE","95032","Los Gatos",0,"LOS GATOS","CA",37.23,-121.95,"BayArea",47.2603062155808,45.8014431426656,18.3481523047371
"001i000000Lhyaf","94301","Palo Alto",0,"PALO ALTO","CA",37.44,-122.15,"BayArea",30.162414395713,27.6166792368058,1.04323026394912
"001i000000LhyaF","94703","Berkeley",0,"BERKELEY","CA",37.86,-122.27,"BayArea",0.66943722545461,10.1032643240295,30.1448161983031
"001i000000Lhyag","94301","Palo Alto",0,"PALO ALTO","CA",37.44,-122.15,"BayArea",30.162414395713,27.6166792368058,1.04323026394912
"001i000000LhyaG","94043","Mountain View",0,"MOUNTAIN VIEW","CA",37.41,-122.05,"BayArea",33.6693458735302,32.5088937915848,6.55979086933053
"001i000000Lhyah","94597","Walnut Creek",0,"WALNUT CREEK","CA",37.91,-122.07,"BayArea",10.8714039984126,21.3135833152469,33.478216861617
"001i000000LhyaH","94117","San Francisco",0,"SAN FRANCISCO","CA",37.76,-122.44,"BayArea",12.2431819773811,1.51457142503336,27.2019651549045
"001i000000Lhyai","94705","Berkeley",0,"BERKELEY","CA",37.86,-122.24,"BayArea",1.2723077014902,11.4853829134071,29.8783364878991
"001i000000LhyaI","94530","El Cerrito",0,"EL CERRITO","CA",37.91,-122.3,"BayArea",3.64049822620141,11.3834144537753,33.8645191554926
"001i000000Lhyaj","94601","Oakland",0,"OAKLAND","CA",37.77,-122.21,"BayArea",7.2772708695614,11.5750283828649,23.5008494304489
"001i000000LhyaJ","94304","Palo Alto",0,"PALO ALTO","CA",37.37,-122.18,"BayArea",34.6685818922127,31.070426385597,4.35886518578962
"001i000000Lhyak","94563","Orinda",0,"ORINDA","CA",37.89,-122.19,"BayArea",4.21760725899991,14.8946835676591,31.7053143804234
"001i000000LhyaK","94118","San Francisco",0,"SAN FRANCISCO","CA",37.78,-122.46,"BayArea",12.4019864222514,2.11777574953375,28.9597886055229
"001i000000Lhyal","94611","Oakland",0,"OAKLAND","CA",37.83,-122.22,"BayArea",3.42069665065432,11.6243547342125,27.68567399962
"001i000000LhyaL","94595","Walnut Creek",0,"WALNUT CREEK","CA",37.86,-122.07,"BayArea",10.4714451890283,20.0628939513395,30.0677965626683
"001i000000Lhyam","94114","San Francisco",0,"SAN FRANCISCO","CA",37.75,-122.43,"BayArea",12.2582855946992,1.87891697704485,26.323289239554
"001i000000LhyaM","94708","Berkeley",0,"BERKELEY","CA",37.9,-122.26,"BayArea",2.28392621316163,12.2909736557185,32.7755996502164
"001i000000Lhyan","94002","Belmont",0,"BELMONT","CA",37.5,-122.3,"BayArea",25.4741059247941,20.2408099948549,8.72440359134647
"001i000000LhyaN","94707","Berkeley",0,"BERKELEY","CA",37.9,-122.28,"BayArea",2.4949449025117,11.531582571248,32.9650786305347
"001i000000Lhyao","94704","Berkeley",0,"BERKELEY","CA",37.86,-122.25,"BayArea",0.795044508693507,11.0168416706884,29.9574142564323
"001i000000LhyaO","94708","Berkeley",0,"BERKELEY","CA",37.9,-122.26,"BayArea",2.28392621316163,12.2909736557185,32.7755996502164
"001i000000Lhyap","94708","Berkeley",0,"BERKELEY","CA",37.9,-122.26,"BayArea",2.28392621316163,12.2909736557185,32.7755996502164
"001i000000LhyaP","94022","Los Altos",0,"LOS ALTOS","CA",37.36,-122.14,"BayArea",35.6979666003793,32.6750358395143,5.18633684254196
"001i000000Lhyaq","94706","Albany",0,"ALBANY","CA",37.88,-122.29,"BayArea",1.79516991047637,10.1530615857088,31.7204135709412
"001i000000LhyaQ","94028","Portola Valley",0,"PORTOLA VALLEY","CA",37.37,-122.21,"BayArea",34.4952855121951,30.4058402499175,4.92234098327783
"001i000000Lhyar","94530","El Cerrito",0,"EL CERRITO","CA",37.91,-122.3,"BayArea",3.64049822620141,11.3834144537753,33.8645191554926
"001i000000LhyaR","94957","Ross",0,"ROSS","CA",37.96,-122.55,"BayArea",17.0057773721808,14.5130155073643,42.1329473646241
"001i000000Lhyas","94937","Inverness",0,"INVERNESS","CA",38.11,-122.92,"BayArea",39.6380008460379,35.6667089710204,62.4368371625135
"001i000000LhyaS","94595","Walnut Creek",0,"WALNUT CREEK","CA",37.86,-122.07,"BayArea",10.4714451890283,20.0628939513395,30.0677965626683
"001i000000Lhyat","94115","San Francisco",0,"SAN FRANCISCO","CA",37.78,-122.43,"BayArea",10.9975377453387,0.527481964210213,28.0788482520332
"001i000000LhyaT","94619","Oakland",0,"OAKLAND","CA",37.78,-122.12,"BayArea",9.79971862149645,16.4885641559873,24.2017224975925
"001i000000Lhyau","94610","Oakland",0,"OAKLAND","CA",37.81,-122.24,"BayArea",4.11508658729942,10.1934329011678,26.4558771467581
"001i000000LhyaU","94707","Berkeley",0,"BERKELEY","CA",37.9,-122.28,"BayArea",2.4949449025117,11.531582571248,32.9650786305347
"001i000000Lhyav","94304","Palo Alto",0,"PALO ALTO","CA",37.37,-122.18,"BayArea",34.6685818922127,31.070426385597,4.35886518578962
"001i000000LhyaV","94028","Portola Valley",0,"PORTOLA VALLEY","CA",37.37,-122.21,"BayArea",34.4952855121951,30.4058402499175,4.92234098327783
"001i000000Lhyaw","94706","Albany",0,"ALBANY","CA",37.88,-122.29,"BayArea",1.79516991047637,10.1530615857088,31.7204135709412
"001i000000LhyaW","94618","Oakland",0,"OAKLAND","CA",37.84,-122.23,"BayArea",2.54114741467251,11.3570821784751,28.4357271448556
"001i000000Lhyax","94707","Berkeley",0,"BERKELEY","CA",37.9,-122.28,"BayArea",2.4949449025117,11.531582571248,32.9650786305347
"001i000000LhyaX","94549","Lafayette",0,"LAFAYETTE","CA",37.9,-122.11,"BayArea",8.58259710900944,19.0485961710886,32.5157124183763
